homeMGRA,vmt_per_capita_by_mgra
736.0,6.830446935
737.0,9.654456642829242
738.0,9.297632282052183
739.0,9.636828728955937
740.0,9.505102192010632
741.0,8.180285485520333
742.0,11.33702750975447
743.0,11.90592256534722
744.0,15.320514229216222
745.0,10.442499456317167
747.0,11.097227933197416
748.0,15.5104241989942
749.0,14.410501273497186
750.0,15.64912582216369
751.0,12.933803934099956
752.0,12.763597124578768
753.0,12.582611774121888
754.0,13.27254085317014
755.0,11.489559942804556
756.0,12.79500312949319
757.0,14.603961114654881
758.0,14.717781193103136
759.0,13.007389897422572
760.0,11.349838461641376
761.0,9.648148899235803
762.0,10.757029788816803
763.0,15.35924685233495
764.0,10.573873368126671
766.0,11.853904705213216
767.0,11.469282931437778
768.0,10.18242798414904
769.0,11.658802377615936
770.0,6.731413056793298
771.0,11.488349163788696
772.0,10.588485887661909
773.0,10.998219240942609
774.0,10.36006723692832
775.0,12.306789823251126
776.0,10.958724011190492
777.0,12.080481781720488
778.0,9.925897014456755
779.0,13.676765955944747
780.0,14.450025239506473
781.0,13.434989734870364
782.0,15.268144675786681
783.0,16.78489039169385
784.0,15.038680954152076
785.0,15.143008826766067
786.0,13.926603528998776
787.0,15.530830570221903
788.0,16.18820369514795
789.0,15.500490283631006
790.0,15.04655795916266
791.0,18.366448748735927
792.0,14.262615220991355
793.0,14.484101492213036
794.0,12.424040033329682
795.0,15.986865826346266
796.0,15.694900185301163
797.0,16.25968503246659
798.0,12.116131103578368
799.0,16.236136594124243
800.0,13.499924936623296
801.0,13.719014005032134
802.0,12.889592914366736
803.0,13.656909301241166
804.0,15.365693729362466
805.0,12.877464987513047
806.0,14.806200049240285
807.0,16.777662599436308
808.0,20.001235618624282
809.0,18.03505224630094
810.0,19.415752912395277
811.0,17.850462004446644
812.0,16.09021026502659
813.0,18.62454016776908
815.0,16.6994158660628
816.0,13.767852658599134
817.0,17.79556396607956
818.0,16.26120878567954
819.0,14.263089750899464
820.0,21.25960576718105
821.0,15.337477005849928
822.0,17.133253263977128
823.0,17.352707751071353
824.0,22.090352030373992
825.0,18.487051773343794
826.0,17.38816636804098
827.0,17.081981269747676
828.0,15.294519193454143
829.0,16.43865654457149
830.0,16.41458705407654
831.0,10.023837475424495
832.0,14.693900628249862
833.0,16.62170562100591
834.0,17.328838318554407
835.0,22.562658489123006
836.0,17.82522593630367
837.0,16.456513630670678
838.0,15.700390296831012
839.0,21.431819414260538
840.0,17.9874485471441
841.0,9.53289218008772
842.0,12.932096532020187
843.0,10.367432128105921
844.0,11.885146957109134
845.0,12.933117019313045
846.0,13.197169665193218
847.0,17.51338570917476
849.0,11.490797310732573
850.0,10.897975148483884
851.0,10.338915159825795
852.0,11.065845126975564
853.0,10.626006149261817
855.0,12.466417501858537
856.0,11.843155890167747
859.0,10.05625569985092
860.0,11.14484021173835
861.0,10.781982817965527
862.0,12.080926421763152
863.0,12.903548760434875
864.0,11.41503170895174
865.0,12.54259759896402
866.0,12.988361074598997
867.0,14.241181089076372
868.0,17.177798633227003
869.0,13.698837856640376
870.0,13.19481198627029
871.0,13.276096688309043
872.0,13.068466775022676
873.0,13.251409017679523
874.0,14.752971806284428
875.0,13.790695013443985
876.0,17.527965245675315
878.0,13.966343305227769
879.0,14.249585986571473
880.0,17.462484082333738
881.0,4.297822930315333
882.0,16.306713635334038
883.0,16.95527365733726
884.0,16.964896944262936
885.0,17.98133711707001
886.0,13.72647838347389
887.0,14.603856295513866
888.0,16.305229451441154
889.0,15.392646244556271
890.0,14.959933397317752
891.0,13.036493122484432
892.0,13.79964492638713
893.0,10.76746129970867
894.0,14.60045517249661
895.0,13.299601544246899
896.0,13.94495271277303
897.0,14.981178353698397
898.0,11.90492657758017
899.0,20.015357648311646
900.0,13.86366765461465
901.0,15.282640801794578
902.0,14.15963465512812
903.0,16.5318922483938
904.0,14.499552575594741
905.0,12.227129636948407
906.0,13.914240461961077
907.0,15.710496017090943
908.0,15.299816962085128
909.0,16.265193863587847
910.0,12.627844694651769
911.0,12.10592801926909
912.0,14.121655249788304
914.0,13.707193762398733
915.0,8.294595685146414
916.0,13.740545500263327
917.0,13.44090480821775
918.0,12.598803503923603
920.0,14.798203292753653
921.0,20.17541834103683
922.0,15.25200106758515
924.0,15.414846147290522
925.0,19.57792185072513
927.0,23.38173440519397
928.0,14.285346522214022
929.0,13.586775964489954
930.0,16.20355842210339
931.0,17.311586662775134
932.0,15.11413062497414
933.0,15.471932070137749
934.0,13.161467641144444
935.0,14.954909360163793
936.0,19.62854412428591
937.0,17.720017905953476
938.0,15.99040189372345
939.0,13.428495630034385
940.0,17.849395995137044
941.0,13.9022262018872
942.0,16.89032599647433
943.0,17.323718708207082
944.0,18.166264444332576
945.0,18.632805740116755
947.0,15.273321855502521
951.0,15.644072415981242
952.0,17.848975066628455
953.0,16.47108615189289
954.0,16.462677305116294
955.0,15.5111475448431
956.0,18.023964292625728
958.0,16.327824927994698
959.0,13.642204172212113
960.0,15.385867500900593
961.0,14.892723904020533
962.0,19.011141257865138
963.0,16.28686100465619
964.0,20.298461390489447
965.0,15.271586237788384
966.0,9.935593668929767
967.0,8.767643026673406
968.0,8.894451110216254
970.0,10.102218615389763
971.0,10.241218299524835
973.0,9.80361914995388
975.0,10.96884778885571
977.0,8.588485161603623
978.0,10.585375375205428
979.0,10.008291095358334
980.0,9.497503678300168
981.0,9.92491789357492
982.0,10.367665681092864
983.0,12.175616731572262
984.0,10.249892716017005
986.0,10.843664297281823
987.0,11.959021357967002
989.0,11.588993238745916
991.0,9.894732418845765
992.0,11.344676945083739
993.0,9.689177365007287
994.0,9.952718062792185
995.0,10.894065480936959
996.0,9.551683971779516
997.0,8.91377765094591
998.0,8.829873351510496
999.0,8.639509718882385
1000.0,10.161455259034664
1001.0,11.251374207459174
1002.0,12.319323018314275
1003.0,9.992300666378112
1004.0,10.232070329221628
1005.0,16.532033319232607
1006.0,6.8296272110168506
1007.0,10.844458640713603
1008.0,7.998222487065546
1009.0,8.040133579719388
1010.0,10.15711865170722
1011.0,8.557675737856298
1012.0,12.977050278672762
1013.0,16.529287609536865
1014.0,13.196603669889475
1015.0,12.620867459259587
1016.0,15.607057958683741
1017.0,12.465277955268913
1018.0,11.008875569642996
1019.0,14.650132711682215
1020.0,14.078948321526624
1021.0,17.07219035278479
1022.0,13.530968514636804
1023.0,10.52643395951265
1024.0,12.119834602053249
1025.0,12.553827448057994
1026.0,13.783786161825619
1027.0,13.507556703114984
1028.0,15.82096109494325
1029.0,15.896497376975253
1030.0,14.040368563661904
1031.0,16.261531932596473
1032.0,16.13250138171083
1033.0,16.196103001690254
1034.0,15.027451478145892
1036.0,15.320859770096279
1037.0,15.17625827286548
1038.0,14.254842668527889
1039.0,16.53533146393913
1041.0,14.346932030528846
1042.0,17.575586267508722
1043.0,24.37099146087777
1044.0,16.381584066381556
1046.0,19.43898162387986
1047.0,14.066172405718849
1048.0,16.004310560956732
1049.0,12.775981079882312
1050.0,18.022015067084062
1051.0,16.57273913085947
1052.0,12.146604284064319
1053.0,19.41278968880996
1054.0,19.078791159442474
1055.0,18.404364979962402
1056.0,20.334220362843567
1058.0,17.333816588583314
1061.0,18.646831165223773
1062.0,19.07143199851345
1063.0,16.706659647369868
1064.0,16.859998841018218
1065.0,13.76128549518134
1066.0,15.763871009311934
1067.0,20.399161538519543
1068.0,19.754832481738852
1070.0,11.130591941510277
1071.0,12.044193910720201
1072.0,10.622904980707839
1073.0,12.345000988562951
1076.0,13.353444346090352
1078.0,13.962057827584136
1079.0,12.897998310976897
1080.0,14.43979147970417
1081.0,13.82675584775426
1082.0,13.094895665148123
1083.0,8.23013350298121
1084.0,10.210530300720853
1086.0,13.310169460103793
1087.0,14.327677887435733
1088.0,11.055202832805488
1089.0,14.172995494533106
1090.0,13.615920452084447
1091.0,14.309064943260234
1092.0,17.824187195438494
1093.0,15.221894776984708
1094.0,11.522259316431533
1095.0,9.630567967623842
1096.0,14.53377226369258
1097.0,15.285053479571172
1098.0,17.821375989629534
1099.0,16.68015334646009
1100.0,14.34389482941769
1101.0,14.052477120838288
1102.0,13.449353516807165
1103.0,16.48657396593982
1104.0,16.098656295098326
1105.0,15.685341273891302
1106.0,19.822867690484234
1107.0,12.197546513790652
1108.0,15.865764320819162
1109.0,28.641096323554432
1110.0,19.362795074128144
1111.0,16.705383800353147
1112.0,16.690350763443217
1113.0,18.975559122492403
1114.0,17.1697507523386
1115.0,15.168163577873948
1116.0,16.668073866714483
1117.0,14.245937948735442
1118.0,15.79737625140251
1119.0,17.111901410154026
1120.0,14.828543712929989
1121.0,13.492848147561409
1122.0,14.300347880927388
1123.0,14.429023560178384
1124.0,15.793577440255357
1126.0,13.451716948126872
1127.0,13.015482538495803
1128.0,16.000907100972004
1129.0,12.824774309917585
1130.0,15.251667954195439
1132.0,16.686115286265238
1133.0,15.488977511083949
1134.0,13.392355516251145
1135.0,17.02717235174128
1136.0,14.564585947436473
1137.0,15.669738403466079
1138.0,23.25577226
1139.0,15.361544365818032
1140.0,18.583638111174086
1141.0,14.446666674437104
1142.0,16.891370679948754
1143.0,17.561436757668556
1144.0,16.151141954285713
1145.0,15.424727047205879
1146.0,19.605314897720557
1147.0,16.686141446575046
1148.0,18.377104706442058
1149.0,18.096083739653732
1150.0,13.834947919267002
1151.0,16.24394943260192
1152.0,14.109693723811624
1153.0,15.789147161233636
1154.0,16.37920333458285
1155.0,11.446411650330921
1156.0,17.17252034777215
1157.0,20.52476306307908
1158.0,15.372053498570569
1159.0,14.564317535840406
1160.0,16.9835920726652
1161.0,13.06529915601273
1162.0,14.478811365360258
1163.0,15.44686597376473
1164.0,17.633070131011227
1165.0,16.068594110961268
1166.0,14.988193150067422
1167.0,17.612055489200735
1168.0,17.042644283651818
1169.0,17.296040102276613
1170.0,17.30413947083333
1171.0,21.07315999336639
1173.0,16.93519018266571
1174.0,17.829343200952678
1176.0,17.11792327155961
1177.0,17.306225915931083
1178.0,16.883634777535278
1179.0,15.14605638352977
1181.0,22.423222045623962
1182.0,17.077705019140314
1183.0,16.19601436299759
1184.0,16.91506201281121
1186.0,17.430667624538557
1187.0,25.374472574824534
1188.0,18.52312428810847
1189.0,17.232266104251607
1190.0,20.05302775864509
1191.0,18.967081557306077
1192.0,15.037332489683456
1193.0,20.08248825422318
1194.0,23.52312267719096
1195.0,18.772060920767885
1196.0,20.746153500655588
1197.0,16.047897443359314
1198.0,16.14247582057865
1199.0,15.301294035246691
1200.0,15.549653591363713
1201.0,13.83086156474326
1202.0,15.020254964035958
1203.0,16.40434618779501
1204.0,16.445874519408413
1205.0,14.244268766357292
1206.0,14.348701573908851
1208.0,16.55693202061734
1209.0,15.50408901475726
1210.0,12.6695208456151
1211.0,11.613438691852458
1213.0,12.281425778779251
1214.0,15.212437135179112
1215.0,10.603599184340727
1216.0,13.60640745268411
1218.0,11.671796999397188
1219.0,17.791936747683877
1221.0,11.105899337590742
1222.0,14.590805862810418
1223.0,11.680802142199969
1224.0,12.033195692513074
1225.0,13.717971154719915
1226.0,14.808011867701055
1227.0,12.520490977102087
1229.0,12.176778167693216
1230.0,10.051991975070868
1231.0,13.183618233838322
1232.0,16.46874785594356
1233.0,13.14091774968486
1234.0,16.408414355027364
1235.0,14.716033982334483
1236.0,17.753106367159965
1237.0,13.147738716417637
