TAZ,vmt_per_capita_by_taz
4703,17.9
4704,17.3
4705,17.3
4709,63.7
4710,69.6
4711,12.0
4712,15.0
4713,17.2
4715,17.9
4716,11.1
4717,16.5
4718,12.2
4719,14.6
4720,18.5
4721,12.4
4722,11.6
4723,14.9
4725,15.3
4727,11.1
4728,16.3
4729,17.7
4730,11.3
4731,13.1
4732,12.7
4733,11.8
4735,12.2
4736,10.9
4738,69.4
4740,13.5
4741,13.5
4742,10.5
4743,12.1
4744,14.2
4746,12.3
4747,15.0
4749,11.9
4750,10.9
4752,9.9
4755,11.0
4757,14.6
4759,14.0
4762,39.6
4763,105.9
4764,10.1
4765,10.5
4766,10.5
4767,20.2
4769,17.1
4770,17.6
4772,15.0
4774,13.9
4775,16.9
4776,11.9
4777,14.8
4778,43.0
4779,14.7
4780,15.2
4781,12.0
4782,11.1
4785,12.7
4786,11.6
4787,12.6
4788,12.1
4789,11.8
4790,14.3
4791,13.3
4792,14.0
4793,14.6
4794,14.6
4796,40.6
4797,15.1
4799,11.9
4801,13.1
4806,14.5
4807,14.8
4808,15.0
4811,14.8
4814,15.9
4815,8.8
4816,15.1
4819,15.6
4821,13.1
4822,15.6
4823,16.4
4824,14.9
4825,15.8
4826,17.2
4827,13.7
4828,15.5
4829,17.6
4830,14.2
4831,46.5
4832,15.0
4833,14.8
4835,17.0
4836,14.8
4838,18.5
4839,12.2
4840,14.7
4841,14.8
4842,14.4
4843,14.0
4844,14.9
4845,14.2
4846,14.1
4847,12.8
4848,12.4
4849,16.0
4850,14.1
4851,13.4
4852,15.5
4854,16.0
4855,16.4
4856,19.5
4857,13.3
4858,13.3
4859,13.5
4860,14.1
4863,34.8
4864,11.5
4865,16.0
4866,15.1
4867,19.1
4869,14.9
4870,15.4
4871,19.4
4872,14.3
4873,19.0
4874,15.3
4876,18.1
4877,17.2
4878,15.4
4879,13.8
4880,14.2
4881,15.0
4882,15.2
4883,14.8
4884,16.2
4885,14.9
4886,13.3
4887,13.7
4888,14.1
4889,16.5
4890,27.7
4893,13.5
4894,16.4
4897,14.6
4898,13.6
4899,12.5
4900,19.9
4901,13.5
4906,16.8
4907,15.3
4908,17.4
4909,17.2
4910,2.0
4911,13.1
4912,17.9
4914,17.7
4915,12.9
4916,28.0
4918,14.1
4919,11.3
4925,12.1
4931,14.4
4932,12.7
4933,17.7
4934,14.6
4937,18.4
4938,24.6
4945,12.0
4946,12.8
4947,12.7
4949,16.1
4950,10.4
4953,20.7
4954,23.2
4955,31.8
4956,19.3
4957,23.6
4959,19.7
4960,12.3
4961,21.5
4967,9.6
4968,15.9
4969,14.6
4970,11.3
4971,19.4
4972,18.6
4973,18.4
4974,10.6
4975,24.6
4976,11.3
4978,18.8
4979,14.7
4980,24.2
4981,12.3
4982,22.5
4983,5.8
4986,12.4
4988,15.6
4990,12.0
4991,17.3
4992,11.6
4993,15.7
4994,19.0
4996,8.3
