625,38.3,26.7,20.8,23.2
626,18.0,17.2,16.5,16.7
627,14.6,11.6,11.9,11.8
628,17.9,14.1,12.5,15.5
629,24.2,21.9,21.4,26.3
630,18.1,15.2,12.7,12.2
631,21.9,18.5,18.7,18.6
632,18.7,16.8,16.7,16.9
633,15.0,14.6,13.0,12.6
634,19.1,17.9,15.9,16.2
635,14.2,12.8,10.9,9.0
636,14.1,12.3,10.5,12.1
637,22.6,22.9,22.1,21.4
638,15.9,16.7,16.6,16.7
639,18.4,17.0,17.3,14.7
640,17.3,12.5,13.4,14.0
641,13.6,13.9,13.8,12.8
642,18.3,19.0,15.2,14.6
643,13.8,11.8,12.7,12.1
644,16.0,16.6,13.1,12.8
645,18.2,18.4,15.9,17.1
646,13.8,12.2,10.6,10.3
647,19.1,17.8,14.4,16.4
648,18.1,17.9,15.5,15.5
649,19.5,18.2,16.6,17.1
650,10.6,15.3,14.2,13.8
651,23.0,19.1,18.6,24.2
652,16.0,13.8,14.8,14.9
653,15.9,15.1,15.5,13.3
654,19.4,17.1,17.2,16.3
655,17.1,17.0,16.8,15.8
656,21.1,20.3,20.0,18.6
657,15.2,14.0,13.3,13.7
658,19.5,18.6,17.4,18.0
659,19.3,19.5,17.0,17.4
660,17.9,16.5,14.7,13.1
662,19.5,18.9,16.2,18.1
663,19.9,17.0,19.0,16.9
664,16.4,14.7,14.2,15.1
665,16.0,17.9,18.9,16.0
666,15.7,15.0,12.8,17.7
667,14.7,15.3,12.2,13.7
668,10.3,12.3,10.1,9.9
669,11.5,12.3,13.4,9.6
670,12.6,13.9,15.6,18.2
671,19.6,18.2,18.7,18.1
672,17.3,15.8,16.1,15.2
673,20.6,18.8,18.7,17.5
674,12.6,11.2,11.1,9.6
675,18.4,18.2,16.1,14.6
676,15.5,15.7,12.9,14.2
677,13.5,15.4,16.5,15.4
678,22.8,17.9,15.7,17.6
679,16.1,14.8,12.5,12.2
680,16.0,15.8,12.2,13.8
681,14.3,13.8,13.8,13.3
682,25.0,21.8,22.8,23.6
684,15.0,15.0,15.6,15.9
686,18.7,19.0,16.9,17.4
687,19.2,18.3,15.7,14.9
688,15.8,15.0,17.5,14.9
690,18.3,16.3,17.0,16.6
691,18.4,17.4,16.5,13.6
692,14.7,15.5,15.9,13.4
693,14.9,17.5,15.3,13.7
694,17.0,17.4,17.5,18.9
695,20.1,17.3,17.7,17.4
697,16.5,18.8,16.1,15.8
698,19.3,18.6,18.9,18.0
699,5.9,9.5,0.1,9.4
700,22.1,19.6,19.5,19.1
701,23.6,24.3,18.8,22.0
703,28.0,21.4,15.2,23.9
706,14.5,15.9,15.5,13.7
708,14.4,16.6,15.4,14.9
710,28.3,29.1,28.6,28.4
711,25.4,23.4,24.4,24.3
712,15.1,12.7,12.4,13.4
713,17.1,17.8,17.1,18.2
714,26.3,41.1,29.5,23.0
715,21.5,17.5,17.5,19.2
716,18.2,16.4,18.0,16.2
717,17.2,17.3,15.8,12.7
719,25.6,21.4,21.4,22.7
720,25.2,24.8,10.4,15.6
721,23.8,20.4,15.8,20.5
722,16.5,17.4,17.3,16.7
723,69.0,12.7,52.2,5.8
724,16.1,13.7,14.2,13.9
725,17.9,17.8,15.8,12.4
726,17.8,15.1,15.7,14.0
727,40.3,22.4,40.0,31.8
728,11.3,17.2,13.4,12.6
729,19.0,16.1,13.7,13.7
730,19.1,17.8,16.4,16.5
731,21.6,19.5,19.3,17.2
732,19.4,18.8,17.1,18.8
733,15.5,17.4,12.7,15.8
734,18.8,16.8,17.9,17.2
737,18.5,17.9,18.2,17.4
738,45.6,50.9,55.3,52.4
739,18.4,18.8,17.1,20.0
740,26.5,4.6,13.8,9.3
741,21.5,19.2,21.1,19.2
742,15.4,14.6,14.4,13.0
743,20.3,18.8,18.8,18.1
744,21.7,17.6,20.0,16.5
745,17.9,14.8,16.2,14.4
746,17.7,17.6,15.0,15.0
747,18.9,15.9,16.4,15.6
748,19.3,18.1,16.6,16.5
749,16.6,15.4,16.2,13.7
750,25.9,17.4,28.0,29.5
751,16.2,17.7,18.0,15.6
752,21.1,19.1,19.7,20.2
753,19.0,17.8,16.4,17.0
754,21.9,21.3,23.2,21.2
755,20.6,19.4,17.8,16.2
756,36.8,33.9,37.0,35.8
757,19.3,20.7,19.0,20.4
759,36.2,21.1,21.5,9.2
760,22.0,25.7,22.5,25.0
761,20.8,19.4,19.4,17.4
762,15.9,16.6,17.7,15.3
763,18.5,17.7,17.9,16.7
764,17.4,19.1,15.2,15.7
765,19.4,17.7,17.8,16.3
766,21.5,19.5,18.4,17.4
767,21.5,19.2,19.9,18.4
768,20.1,19.1,18.8,18.3
769,20.7,20.6,17.6,18.2
770,18.7,18.4,18.0,17.9
771,18.5,17.6,17.9,16.2
772,18.3,17.4,16.9,17.3
773,21.4,18.3,18.1,19.2
774,30.8,29.2,18.6,18.1
775,18.6,16.7,18.2,16.7
776,15.6,13.6,13.6,11.0
777,25.8,21.5,21.7,21.5
778,20.3,17.6,23.8,16.5
779,19.3,17.5,19.1,17.2
780,22.3,13.2,20.6,21.0
781,19.0,18.1,18.2,16.3
782,18.8,16.1,13.6,15.6
783,17.1,15.9,16.9,12.8
784,3.3,15.7,11.7,10.8
785,17.6,17.7,17.3,16.0
786,21.8,19.6,18.9,16.0
788,23.2,20.3,22.3,20.9
789,19.0,19.1,17.0,17.9
790,19.8,18.5,20.2,14.7
791,22.4,22.4,19.9,19.6
792,19.3,19.0,18.3,18.1
793,16.1,14.2,13.3,12.1
794,47.9,22.8,38.7,19.2
795,21.2,20.6,19.7,18.3
796,18.7,18.4,17.5,16.5
797,23.8,20.9,21.7,22.2
798,13.9,21.0,21.5,19.7
799,17.5,14.6,15.0,14.1
800,19.0,16.2,17.4,20.8
801,18.1,16.4,15.8,15.8
802,38.4,38.9,36.1,31.8
803,22.3,19.4,20.8,19.6
804,19.6,19.8,19.0,19.7
805,21.3,21.4,17.3,17.7
806,18.9,20.1,18.0,18.2
807,24.3,18.8,17.4,22.1
808,19.5,13.7,14.0,12.9
809,17.4,14.4,14.6,13.1
810,92.6,83.5,84.6,71.3
811,34.7,35.1,34.8,29.4
812,19.2,16.0,16.5,16.4
813,20.3,18.6,16.5,15.2
814,18.8,17.1,16.4,16.6
815,19.3,18.1,17.8,19.0
816,21.7,19.9,21.2,18.1
817,16.1,13.2,14.6,13.6
818,19.3,14.9,13.6,12.6
819,17.6,19.2,15.6,15.8
820,15.0,15.0,16.0,16.5
821,19.0,18.4,17.0,17.7
822,16.8,17.7,17.5,16.4
823,15.9,6.0,13.4,14.3
824,17.9,15.5,16.1,16.3
825,22.9,21.4,20.7,19.7
826,15.4,14.3,14.3,13.8
827,19.7,18.7,18.2,17.7
828,18.6,14.1,13.6,13.2
829,13.6,17.7,14.6,12.6
830,17.2,12.2,12.3,19.6
831,19.8,18.3,16.4,15.6
832,17.1,16.1,15.6,16.3
833,20.3,18.9,19.3,18.3
834,15.9,15.5,15.4,15.0
835,18.3,14.8,11.5,13.3
836,18.5,19.0,18.3,18.0
837,21.7,18.6,18.1,18.9
838,19.1,18.8,17.3,15.8
839,14.3,15.7,16.1,14.6
840,18.6,18.3,17.1,17.3
841,19.1,15.4,14.9,12.8
842,14.3,14.6,15.2,13.7
843,19.0,16.2,16.1,14.1
844,17.0,15.2,11.9,16.2
845,15.5,15.4,16.5,15.6
846,15.7,13.4,16.8,16.6
847,15.4,16.3,15.4,14.8
848,17.9,18.6,17.2,16.4
849,18.6,15.8,14.8,13.1
850,15.4,17.7,19.8,14.3
851,19.5,19.1,18.3,16.8
852,18.4,19.3,17.4,17.1
853,17.2,20.1,19.6,19.7
854,18.0,17.2,14.9,17.5
855,17.3,16.8,14.1,13.7
856,20.8,19.4,18.7,19.3
857,18.5,17.4,15.3,16.2
858,3.1,37.6,24.5,9.9
859,19.4,15.4,15.7,14.0
860,7.9,51.9,16.3,2.9
861,20.5,20.4,18.3,19.5
862,20.0,20.1,16.9,17.3
863,16.8,15.1,16.1,15.7
864,19.3,19.0,17.3,16.8
865,19.0,17.2,17.6,16.2
