TAZ,vmt_per_capita_by_taz
2442,25.4
2443,21.6
2445,23.8
2446,24.9
2447,27.7
2448,16.3
2449,13.1
2450,29.9
2452,13.6
2454,25.3
2455,20.3
2456,20.8
2457,20.9
2458,14.1
2459,23.3
2461,37.4
2462,36.5
2464,23.2
2465,15.0
2466,15.7
2467,17.6
2469,31.9
2470,19.8
2472,19.9
2474,19.7
2475,11.7
2476,26.0
2477,35.4
2479,17.6
2480,35.2
2481,14.3
2482,16.0
2483,30.5
2484,26.0
2485,11.7
2487,16.8
2488,34.9
2489,21.6
2490,17.1
2491,22.0
2492,14.2
2493,20.9
2494,14.4
2495,22.7
2496,15.1
2498,15.7
2499,18.6
2500,18.3
2501,15.5
2502,16.5
2503,18.4
2504,17.2
2505,18.3
2506,48.6
2507,25.8
2508,9.7
2509,16.9
2511,50.0
2512,12.0
2513,20.7
2514,23.6
2515,40.5
2516,20.8
2517,15.9
2518,22.6
2519,20.3
2520,28.3
2521,16.8
2522,18.1
2523,18.3
2524,20.0
2525,20.7
2526,17.2
2527,21.2
2528,17.4
2529,17.1
2530,16.7
2531,22.5
2532,21.4
2533,11.8
2534,16.5
2535,15.1
2536,15.8
2537,14.5
2538,17.8
2539,26.6
2540,15.9
2541,22.6
2542,19.1
2543,15.9
2546,19.7
2548,27.1
2550,19.6
2551,24.4
2552,29.8
2553,29.2
2554,15.8
2555,17.9
2556,20.9
2557,19.9
2558,17.0
2559,14.8
2560,20.7
2561,29.9
2562,12.1
2563,11.9
2564,12.0
2565,31.6
2566,20.3
2567,19.3
2568,20.0
2569,24.1
2570,19.7
2571,30.0
2572,33.7
2573,24.2
2574,21.1
2575,14.9
2576,19.7
2579,20.2
2580,11.4
2581,11.4
2582,16.6
2583,12.4
2584,15.9
2585,19.7
2587,19.9
2588,14.5
2589,14.4
2590,12.3
2592,12.8
2593,20.1
2595,23.8
2596,27.5
2597,17.0
2598,16.3
2599,17.7
2600,53.8
2601,18.9
2602,41.1
2603,33.4
2604,16.3
2605,54.1
2606,38.0
2607,29.6
2608,20.2
2610,16.0
2611,18.0
2612,31.1
2613,17.9
2614,23.1
2615,18.5
2617,21.7
2618,11.8
2619,33.1
2621,15.0
2622,21.8
2623,19.8
2624,17.1
2625,24.8
2627,15.3
2629,16.5
2630,19.5
2631,20.3
2632,16.8
2633,17.8
2634,18.7
2635,33.8
2636,20.7
2638,28.1
2640,21.9
2641,17.7
2643,16.2
2644,19.3
2645,30.1
2647,15.7
2648,10.8
2650,16.8
2651,20.3
2652,16.4
2653,17.8
2654,17.8
2656,16.1
2657,23.9
2658,9.3
2659,17.2
2660,13.9
2661,11.1
2662,18.9
2663,17.9
2664,8.7
2665,21.1
2666,15.0
2668,15.7
2669,14.7
2670,14.0
2671,15.1
2672,70.1
2673,13.6
2674,19.1
2676,21.0
2677,15.1
2678,14.9
2679,16.9
2680,20.4
2681,21.3
2682,20.9
2683,17.3
2684,16.7
2685,15.5
2686,18.0
2687,16.1
2688,15.4
2689,33.3
2690,15.2
2691,12.8
2692,22.6
2693,14.6
2695,18.2
2696,16.9
2699,18.2
2701,21.1
2702,3.9
2703,35.4
2704,33.3
2705,22.5
2706,18.2
2707,17.1
2708,25.5
2711,12.0
2712,17.8
2713,13.7
2714,27.9
2715,19.9
2716,18.7
2717,31.1
2718,26.5
2719,23.5
2720,17.5
2721,13.2
2722,16.5
2723,17.6
2724,17.9
2725,13.5
2726,19.1
2727,16.4
2728,15.7
2729,31.0
2730,16.2
2731,30.6
2732,15.5
2733,14.6
2734,16.3
2735,14.9
2736,14.5
2737,19.3
2738,14.6
2739,18.5
2740,21.8
2741,17.3
2742,21.2
2744,19.4
2745,18.5
2746,19.5
2747,13.3
2748,13.4
2749,13.2
2750,13.4
2751,16.0
2752,22.8
2753,17.1
2754,17.4
2755,21.5
2756,11.8
2757,15.7
2758,18.7
2759,14.4
2760,18.1
2761,12.4
2762,8.2
2763,18.6
2764,27.3
2765,15.3
2766,28.4
2767,4.3
2768,15.2
2769,16.0
2772,17.6
2773,17.6
2774,19.6
2775,17.0
2776,20.2
2777,21.1
2778,19.9
2779,16.2
2780,17.3
2781,22.0
2782,14.6
2783,20.3
2784,21.0
2785,13.4
2786,14.4
2787,15.4
2789,12.6
2790,15.2
2791,14.9
2792,12.3
2793,21.6
2794,17.2
2795,18.2
2796,20.1
2797,12.8
2798,14.6
2800,19.3
2801,12.7
2802,11.9
2803,19.6
2804,13.4
2805,11.9
2806,12.4
2807,11.4
2808,13.3
2809,15.5
2810,15.5
2811,15.7
2812,16.5
2813,15.6
2814,20.1
2815,20.7
2816,12.2
2817,15.6
2818,18.9
2819,16.5
2820,20.6
2821,43.2
2822,24.6
2823,16.3
2824,15.9
2825,15.8
2826,19.1
2827,15.8
2828,27.0
2829,14.5
2830,12.4
2831,28.5
2832,18.6
2833,13.5
2834,54.4
2835,56.2
2836,19.5
2837,13.3
2840,19.2
2841,20.5
2842,15.7
2843,21.0
2844,18.3
2846,18.1
2847,19.8
2848,19.8
2849,18.8
2850,14.0
2851,19.6
2853,18.3
2854,15.2
2855,17.8
2856,12.5
2857,17.7
2858,13.3
2859,23.1
2860,12.2
2861,11.0
2862,11.7
2863,11.2
2864,16.4
2865,13.4
2866,12.7
2867,19.7
2868,18.2
2869,12.3
2870,18.4
2871,19.2
2872,17.6
2873,17.3
2874,12.2
2877,19.5
2878,19.6
2879,19.5
2880,12.4
2881,12.0
2882,18.7
2883,20.1
2884,18.5
2885,10.4
2886,16.7
2887,18.0
2888,20.7
2889,42.0
2890,19.6
2891,15.6
2892,10.4
2893,14.9
2894,12.4
2897,11.9
2898,18.9
2899,11.1
2900,10.0
2901,9.7
2902,11.3
2903,12.7
2904,12.2
2905,13.4
2906,16.7
2907,19.2
2909,15.2
2910,14.8
2912,17.6
2913,13.9
2914,17.6
2915,11.5
2916,17.6
2917,18.2
2918,17.4
2919,9.8
2920,13.8
2921,10.9
2922,18.4
2923,11.3
2924,18.1
2925,12.4
2926,12.6
2927,9.0
2928,8.5
2929,18.6
2930,10.1
2931,17.9
2932,15.9
2933,9.1
2934,20.7
2935,14.3
2936,21.2
2938,16.7
2939,20.4
2940,12.2
2941,13.8
2942,10.0
2943,14.5
2944,19.3
2945,14.9
2946,16.6
2947,13.2
2948,15.1
2949,19.4
2950,18.8
2951,18.6
2952,14.2
2953,18.3
2954,19.1
2955,13.4
2956,17.4
2957,12.7
2958,14.2
2959,18.3
2960,13.6
2961,16.2
2962,12.3
2963,16.0
2964,11.3
2965,9.3
2966,9.5
2967,10.0
2968,8.9
2969,8.0
2970,10.7
2971,25.3
2972,42.0
2973,20.6
2974,11.7
2975,17.4
2976,20.2
2978,15.5
2979,18.4
2980,15.2
2982,16.1
2984,14.6
2985,12.7
2986,10.4
2987,13.6
2988,17.7
2989,16.0
2990,13.7
2991,18.8
2992,19.1
2993,15.6
2994,18.6
2995,14.7
2996,13.3
2997,15.6
2998,18.7
2999,18.3
3000,12.9
3001,11.5
3002,16.3
3003,9.5
3004,12.5
3005,22.2
3006,16.6
3007,14.9
3008,19.8
3009,17.2
3010,18.8
3011,17.3
3012,39.6
3013,25.7
3014,16.4
3015,11.1
3016,20.4
3017,15.2
3018,18.4
3019,15.6
3021,16.3
3022,15.5
3023,16.8
3024,15.0
3025,13.7
3026,16.0
3027,19.8
3028,17.0
3029,25.6
3030,27.0
3031,12.2
3032,12.4
3033,12.4
3034,13.4
3035,12.0
3036,13.8
3037,15.9
3038,12.6
3039,14.3
3040,18.8
3041,32.0
3042,14.9
3043,12.4
3044,19.9
3045,16.4
3046,14.3
3047,17.0
3048,14.3
3049,16.1
3050,13.5
3051,17.2
3053,22.8
3054,20.2
3055,18.9
3056,12.8
3057,17.4
3058,14.8
3059,12.4
3060,16.1
3061,16.7
3062,15.0
3063,15.5
3064,18.2
3065,16.9
3066,21.2
3067,17.8
3068,15.4
3069,15.2
3070,17.9
3071,16.0
3073,21.0
3074,13.8
3075,17.0
3076,15.6
3077,17.6
3078,13.7
3079,14.6
3080,19.7
3081,14.1
3082,15.2
3083,16.1
3084,17.1
3085,17.6
3087,14.6
3088,15.6
3089,15.0
3090,15.6
3092,13.1
3093,17.5
3094,15.4
3095,41.0
3096,15.4
3097,15.3
3098,10.4
3099,18.2
3100,20.1
3101,18.6
3102,14.9
3103,15.7
3104,15.9
3105,17.5
3106,17.2
3107,16.1
3108,15.8
3109,15.4
3110,19.2
3111,14.5
3113,16.9
3114,16.5
3116,20.6
3117,18.4
3118,13.8
3119,16.2
3122,7.4
3123,17.5
3124,14.6
3125,13.8
3126,14.6
3127,16.1
3128,12.8
3129,19.6
3130,16.1
3131,14.7
3132,17.4
3133,13.6
3134,19.3
3135,19.4
3138,15.1
3139,22.2
3140,16.6
3141,16.0
3142,9.5
3143,17.6
3144,7.6
3145,14.2
3146,15.2
3147,14.5
3148,18.1
3149,12.2
3150,13.8
3151,14.2
3152,16.7
3153,15.9
3154,15.9
3155,13.8
3156,15.1
3157,47.9
3158,15.5
3159,16.0
3161,18.3
3162,18.3
3163,18.8
3164,14.4
3165,15.3
3166,17.6
3167,14.3
3168,14.6
3169,14.3
3170,23.9
3173,13.9
3174,12.4
3175,20.7
3176,10.6
3177,13.2
3178,24.9
3179,14.6
3180,20.0
3182,19.6
3183,13.7
3184,17.7
3185,18.2
3186,14.0
3187,13.3
3188,14.6
3189,25.2
3190,11.2
3192,42.8
3194,14.3
3195,15.4
3196,12.2
3197,19.5
3199,13.5
3200,14.3
3201,12.9
3202,13.6
3203,21.9
3204,19.7
3205,13.0
3206,11.5
3207,17.9
3208,18.9
3209,14.4
3211,14.7
3212,11.5
3213,13.4
3214,20.7
3215,15.1
3216,13.7
3217,15.6
3218,20.7
3219,12.3
3220,18.4
3221,8.3
3222,18.9
3223,14.2
3224,16.0
3225,13.4
3226,12.8
3227,12.8
3228,21.4
3230,26.2
3231,13.8
3232,73.0
3233,12.2
3234,14.0
3235,13.0
3236,67.8
3237,13.3
3238,14.5
3239,14.3
3240,17.1
3241,15.8
3242,14.0
3243,12.5
3244,16.9
3247,13.7
3248,16.4
3249,12.7
3250,15.4
3251,11.3
3252,16.8
3253,13.5
3254,15.8
3255,14.2
3256,12.9
3257,16.5
3258,11.8
3259,14.0
3260,15.4
3261,13.7
3262,12.8
3263,13.1
3264,12.3
3265,14.3
3266,19.1
3267,19.5
3268,21.6
3269,14.7
3270,16.0
3271,16.3
3272,15.7
3273,13.0
3274,19.6
3276,18.1
3277,13.4
3278,13.5
3279,14.7
3280,15.3
3281,17.8
3284,12.2
3285,11.1
3286,15.2
3287,19.7
3288,12.2
3289,14.9
3290,14.0
3291,20.1
3292,19.2
3293,13.2
3294,16.3
3295,12.2
3296,14.7
3297,13.0
3298,15.0
3299,15.4
3300,14.8
3301,14.0
3302,16.3
3303,16.3
3304,20.7
3306,15.7
3307,15.2
3308,13.7
3309,19.9
3310,19.0
3311,11.3
3312,11.6
3313,12.4
3314,13.2
3315,14.1
3316,13.1
3317,13.6
3318,21.2
3321,24.4
3322,19.1
3323,19.0
3324,10.7
3325,12.0
3326,14.7
3327,13.0
3328,18.5
3329,15.1
3330,9.8
3331,16.8
3333,15.7
3334,17.6
3335,16.3
3336,15.3
3337,12.1
3338,11.9
3339,12.3
3340,9.7
3341,16.9
3342,12.9
3343,10.9
3344,11.1
3345,14.7
3346,9.9
3347,13.1
3348,12.8
3349,14.2
3350,35.2
3351,14.6
3352,15.8
3353,14.3
3354,19.0
3355,20.8
3356,20.0
3357,22.3
3358,15.5
3359,13.7
3360,11.6
3361,22.2
3362,13.0
3363,10.0
3364,21.4
3365,11.8
3366,12.2
3367,20.7
3368,39.9
3369,29.7
3370,14.8
3371,14.8
3372,13.9
3373,13.3
3374,9.9
3375,9.5
3376,14.7
3377,17.2
3378,9.1
3379,13.9
3380,15.4
3381,18.5
3382,8.5
3383,8.4
3384,16.2
3385,13.7
3386,12.7
3387,13.6
3388,8.5
3389,10.2
3390,11.4
3391,17.5
3392,10.4
3393,10.6
3394,14.4
3395,11.8
3396,11.8
3397,12.1
3398,9.2
3399,8.8
3400,9.2
3401,10.9
3402,9.0
3403,10.6
3404,16.8
3405,15.3
3406,11.4
3407,15.6
3408,15.9
3409,19.1
3410,14.1
3411,20.1
3412,13.3
3413,9.9
3414,18.0
3415,13.8
3416,14.0
3417,17.0
3418,12.5
3419,11.8
3420,11.8
3421,15.4
3422,19.7
3423,18.2
3424,17.0
3425,11.7
3426,14.3
3427,11.9
3428,13.5
3429,25.3
3430,14.2
3431,12.3
3432,9.5
3433,8.9
3434,19.7
3435,19.7
3436,14.5
3437,9.4
3438,18.5
3439,10.9
3440,0.0
3441,13.8
3442,15.3
3443,14.6
3444,10.6
3445,10.8
3446,10.8
3447,13.9
3448,13.9
3449,11.5
3450,10.3
3451,13.3
3452,15.2
3453,19.6
3454,14.1
3455,20.8
3456,20.0
3457,16.1
3458,17.7
3459,7.2
3460,13.7
3461,11.0
3462,10.4
3463,14.7
3464,8.1
3465,13.6
3466,25.0
3467,9.4
3468,14.4
3469,9.5
3470,14.3
3471,11.3
3472,9.9
3473,13.2
3474,15.7
3475,13.0
3476,11.0
3477,17.2
3478,21.3
3479,7.2
3480,18.8
3481,19.6
3482,13.5
3483,12.1
3484,12.1
3485,11.0
3486,17.6
3487,13.4
3489,15.6
3490,16.8
3491,14.7
3492,15.0
3493,12.2
3494,13.5
3495,27.4
3496,16.4
3497,12.1
3498,8.8
3499,16.1
3500,13.6
3501,9.1
3502,10.5
3503,12.6
3504,13.6
3505,12.7
3506,15.2
3507,18.4
3508,13.2
3509,14.9
3510,11.8
3511,18.4
3512,12.9
3513,11.6
3514,12.7
3515,10.8
3516,10.6
3517,8.7
3518,11.6
3519,14.7
3520,13.0
3521,12.6
3522,9.6
3523,11.7
3524,13.0
3525,12.5
3526,15.5
3527,13.4
3528,9.1
3529,13.8
3530,17.9
3531,15.3
3532,16.9
3533,19.7
3534,16.0
3535,10.3
3536,10.6
3537,14.2
3538,12.4
3539,14.7
3540,11.1
3541,14.9
3542,15.0
3543,12.6
3544,17.9
3545,14.5
3547,9.9
3548,17.6
3549,14.3
3550,11.7
3551,11.1
3552,17.4
3553,14.7
3554,14.6
3555,12.4
3556,12.9
3557,13.4
3558,11.9
3560,12.0
3561,15.5
3562,10.2
3563,5.2
3564,17.1
3565,13.3
3566,11.9
3567,9.8
3568,83.2
3569,13.9
3570,15.4
3571,10.9
3572,14.6
3573,10.4
3574,13.6
3575,14.8
3577,10.6
3578,16.7
3579,17.6
3580,13.0
3581,11.8
3583,20.1
3584,19.6
3585,15.4
3586,14.7
3587,6.8
3588,11.2
3589,16.5
3590,12.8
3591,16.0
3592,12.7
3593,14.3
3595,13.4
3596,18.2
3597,11.5
3598,16.6
3599,18.3
3600,18.7
3601,15.6
3602,14.4
3603,19.7
3604,16.5
3605,10.6
3606,14.5
3607,20.6
3608,10.9
3609,11.4
3610,14.0
3611,13.7
3612,10.5
3613,14.7
3614,13.7
3616,10.3
3617,15.9
3618,15.5
3619,14.2
3620,32.0
3621,16.3
3622,17.1
3623,23.3
3624,17.8
3625,13.9
3626,15.6
3627,14.0
3629,16.5
3631,16.3
3632,15.2
3633,19.5
3634,16.9
3636,11.6
3638,15.2
3639,15.5
3640,13.7
3642,13.7
3643,13.0
3644,14.4
3645,12.4
3646,13.5
3647,13.9
3648,12.0
3649,10.5
3650,13.4
3651,12.6
3652,16.6
3653,16.0
3654,16.1
3655,16.1
3657,15.7
3658,15.7
3659,16.6
3660,13.1
3661,14.4
3662,17.4
3663,18.8
3664,13.8
3665,13.8
3666,16.1
3667,18.6
3669,15.2
3670,15.8
3671,14.2
3672,17.7
3673,13.5
3674,13.0
3676,14.9
3677,14.1
3678,15.9
3679,15.2
3680,15.2
3681,15.1
3682,15.9
3683,13.5
3684,15.8
3685,14.2
3686,19.7
3687,15.9
3688,17.0
3689,16.2
3690,18.7
3693,18.7
3696,17.3
3697,15.3
3698,14.6
3699,12.4
3700,17.0
3701,13.1
3702,14.6
3703,16.9
3705,16.2
3706,17.7
3707,12.7
3708,15.7
3709,15.4
3710,15.8
3711,18.3
3712,16.4
3713,16.2
3714,15.5
3715,17.0
3716,19.3
3717,17.9
3718,26.8
3720,17.0
3721,26.4
3722,16.3
3723,13.6
3724,12.9
3725,16.6
3726,12.5
3727,15.4
3728,16.3
3729,15.3
3730,14.0
3731,14.6
3732,20.3
3733,19.6
3734,14.9
3735,13.0
3736,17.7
3737,12.2
3738,12.7
3739,17.0
3740,33.2
3741,15.0
3742,11.0
3743,39.3
3744,16.7
3745,19.5
3746,15.6
3747,17.4
3749,18.9
3750,17.1
3751,14.1
3752,19.9
3753,62.7
3754,15.0
3755,14.2
3756,12.5
3757,46.9
3758,20.5
3759,20.2
3761,16.8
3762,26.3
3763,10.1
3764,11.0
3765,10.7
3767,18.1
3768,15.1
3769,16.7
3770,19.1
3771,16.2
3772,15.7
3773,97.0
3774,12.6
3775,21.5
3776,4.9
3777,23.1
3778,18.4
3779,18.1
3780,18.4
3781,12.2
3782,19.2
3783,17.0
3786,15.3
3787,18.1
3788,15.5
3790,15.8
3791,11.5
3792,10.2
3793,9.5
3794,18.0
3795,18.8
3796,15.9
3797,18.9
3799,8.9
3800,18.8
3801,11.3
3802,16.3
3803,14.1
3804,34.9
3805,18.4
3806,30.3
3807,29.9
3808,18.9
3809,16.6
3810,15.5
3811,16.9
3812,8.9
3813,16.6
3814,15.8
3815,12.7
3816,54.0
3817,15.7
3818,6.6
3819,5.8
3820,10.8
3821,13.5
3822,17.1
3823,19.9
3824,18.0
3825,16.5
3826,14.4
3827,20.1
3829,11.7
3830,8.8
3831,17.1
3833,18.9
3834,10.4
3835,9.9
3836,11.9
3837,20.1
3838,12.7
3839,17.0
3840,9.1
3843,16.5
3844,5.2
3845,5.4
3846,16.3
3847,10.1
3848,8.1
3849,16.2
3850,9.4
3851,18.5
3852,9.9
3853,13.1
3856,17.3
3857,10.9
3858,5.9
3859,17.5
3862,16.7
3863,5.9
3864,6.6
3865,14.9
3866,15.3
3867,15.6
3868,69.0
3869,33.9
3870,5.4
3871,7.2
3872,7.8
3873,7.7
3874,7.4
3875,12.8
3876,18.2
3877,5.6
3878,19.9
3880,17.3
3881,16.2
3882,21.4
3883,17.3
3884,17.9
3885,14.8
3886,5.9
3887,10.3
3888,6.8
3889,6.5
3890,8.5
3891,6.6
3892,6.0
3893,6.0
3894,5.8
3895,15.6
3896,16.5
3898,26.0
3899,19.1
3900,20.0
3901,29.6
3902,15.8
3903,15.9
3904,16.4
3905,4.2
3906,6.2
3907,5.8
3908,6.4
3909,6.3
3910,5.1
3911,5.5
3912,7.0
3913,6.6
3914,7.3
3915,7.1
3916,7.2
3917,16.3
3918,16.5
3919,32.1
3920,16.2
3922,64.6
3923,17.3
3925,15.2
3927,30.5
3928,7.7
3929,6.9
3930,5.0
3931,8.1
3932,5.8
3934,1.5
3937,4.0
3938,4.4
3939,3.6
3940,3.0
3941,3.3
3942,3.1
3943,4.3
3944,3.4
3945,18.1
3946,11.0
3948,5.3
3949,9.5
3951,12.0
3952,8.2
3954,4.1
3955,5.8
3956,3.4
3960,2.4
3964,1.9
3965,2.8
3966,4.8
3967,4.3
3968,11.4
3969,13.6
3970,13.3
3971,14.7
3972,15.4
3973,15.7
3974,8.2
3975,12.7
3976,4.1
3977,8.5
3978,4.3
3981,3.5
3982,1.4
3983,1.2
3984,3.4
3985,2.4
3986,2.5
3987,4.7
3988,4.7
3989,2.9
3990,9.3
3991,14.7
3992,18.8
3993,15.4
3995,16.4
3996,11.7
3997,4.2
3999,5.0
4000,3.6
4001,3.8
4002,2.9
4003,3.2
4004,3.7
4005,3.1
4006,3.1
4007,3.2
4008,3.4
4009,4.6
4010,0.0
4011,9.6
4014,2.8
4015,20.6
4016,26.2
4017,19.6
4018,14.6
4020,8.1
4021,7.5
4022,6.4
4027,3.4
4028,29.7
4029,4.2
4030,2.9
4031,3.2
4032,3.9
4034,3.7
4035,4.9
4036,2.8
4037,4.1
4038,3.7
4039,3.5
4040,3.1
4041,3.8
4042,10.2
4043,11.6
4044,11.8
4045,16.6
4046,14.8
4047,8.1
4048,3.3
4049,6.5
4052,3.3
4053,3.7
4054,2.1
4055,2.8
4056,3.0
4057,3.6
4058,2.5
4059,2.7
4060,2.5
4061,3.5
4062,3.4
4063,4.9
4064,17.9
4065,18.9
4066,11.1
4067,16.8
4068,20.5
4069,16.4
4071,16.5
4072,16.1
4073,41.9
4074,18.2
4075,8.7
4076,35.8
4077,5.1
4078,3.7
4079,3.6
4080,2.4
4081,2.4
4082,1.3
4083,2.7
4084,8.2
4086,2.7
4087,2.6
4088,2.6
4089,3.2
4090,3.7
4091,3.4
4092,4.1
4093,9.2
4094,12.1
4095,13.6
4096,10.2
4097,10.2
4098,13.8
4099,13.9
4100,8.0
4101,3.5
4102,4.4
4103,4.0
4104,4.4
4105,2.6
4106,3.5
4107,1.1
4108,2.4
4109,1.9
4110,3.1
4111,3.7
4112,2.6
4113,2.9
4114,4.2
4115,3.1
4116,3.3
4117,4.1
4118,3.9
4119,28.6
4120,26.8
4121,16.0
4122,15.0
4125,5.8
4126,6.3
4127,12.7
4128,6.6
4129,5.3
4130,4.0
4131,3.1
4132,4.3
4134,3.1
4135,2.9
4136,3.2
4137,1.9
4138,3.7
4139,2.8
4140,3.4
4141,2.5
4142,3.1
4143,4.6
4144,8.8
4145,10.1
4146,6.2
4147,8.9
4148,10.2
4149,17.4
4150,13.9
4153,3.7
4154,4.0
4155,10.4
4156,4.4
4157,5.1
4158,1.9
4159,3.5
4160,0.4
4161,3.8
4162,2.8
4163,2.2
4164,2.5
4165,2.9
4166,2.4
4167,3.6
4168,15.0
4170,16.6
4171,58.7
4172,4.6
4173,6.0
4174,4.9
4175,6.2
4176,4.2
4177,5.2
4178,3.5
4179,0.0
4180,3.0
4182,3.5
4183,4.4
4184,16.0
4185,3.1
4186,18.1
4187,13.4
4188,11.0
4189,13.8
4190,5.9
4191,15.4
4192,11.4
4194,9.0
4195,3.3
4197,12.5
4198,4.1
4199,3.1
4200,3.5
4201,3.2
4202,4.8
4203,8.8
4204,9.8
4205,10.8
4206,11.0
4207,8.3
4208,16.2
4209,14.7
4210,14.5
4211,18.6
4212,3.2
4213,6.1
4214,3.0
4215,4.4
4216,5.5
4217,11.8
4218,13.2
4219,17.3
4220,15.4
4221,17.1
4222,16.9
4223,10.4
4224,4.1
4225,10.8
4226,12.8
4227,5.4
4228,16.7
4229,12.1
4230,31.8
4231,5.0
4232,5.5
4233,9.9
4234,6.6
4235,9.6
4236,9.0
4237,8.7
4238,9.9
4239,9.1
4240,16.8
4241,8.9
4242,12.8
4244,12.3
4245,11.4
4246,14.8
4247,51.3
4248,15.9
4249,18.0
4250,18.0
4251,8.8
4253,16.2
4254,15.0
4255,8.4
4256,16.9
4257,9.2
4259,10.8
4260,10.8
4261,10.2
4262,11.1
4263,11.9
4264,12.3
4265,15.8
4266,16.8
4267,16.5
4268,22.3
4269,14.1
4270,16.2
4271,12.7
4272,16.1
4273,18.9
4275,9.5
4276,16.3
4277,17.8
4278,12.4
4279,9.8
4280,17.0
4282,16.4
4283,17.5
4284,11.6
4285,11.7
4286,10.2
4288,19.6
4289,20.2
4291,16.8
4292,12.1
4293,17.0
4294,12.6
4295,19.3
4296,16.2
4297,11.4
4298,11.2
4299,12.2
4300,10.9
4301,14.2
4302,43.7
4303,10.6
4305,18.8
4306,10.4
4307,17.3
4308,19.2
4309,16.8
4310,13.2
4311,18.8
4312,13.9
4313,12.1
4314,6.9
4315,12.5
4316,19.8
4317,10.0
4318,13.5
4319,12.4
4320,17.3
4321,19.8
4322,15.6
4323,12.9
4324,11.0
4325,14.2
4326,16.1
4327,14.0
4328,16.9
4329,15.6
4330,4.3
4331,53.1
4332,20.0
4333,20.2
4334,12.9
4335,18.6
4336,12.2
4337,10.8
4338,11.9
4339,13.5
4341,5.5
4342,16.4
4343,11.2
4344,11.9
4345,16.9
4346,16.6
4347,66.8
4348,52.5
4349,13.1
4350,14.9
4351,12.1
4352,15.6
4353,12.0
4354,11.7
4355,21.7
4356,55.1
4357,75.9
4358,11.9
4359,12.3
4360,44.7
4361,8.9
4362,16.4
4363,18.0
4364,22.3
4365,27.7
4366,9.7
4367,20.7
4368,18.3
4369,41.6
4370,9.6
4371,10.4
4372,8.6
4373,19.9
4374,15.9
4375,10.3
4376,15.0
4377,9.3
4378,8.9
4379,11.7
4380,18.8
4381,17.6
4382,26.3
4383,18.2
4385,12.1
4386,10.7
4387,9.7
4388,14.7
4389,7.8
4390,11.3
4391,9.7
4392,13.6
4393,17.3
4394,17.7
4395,5.9
4396,8.9
4397,10.2
4398,54.8
4399,8.2
4400,21.4
4401,7.8
4402,15.5
4403,17.3
4404,9.5
4405,9.1
4406,14.6
4407,19.9
4408,58.2
4409,7.4
4410,15.5
4411,13.6
4412,5.0
4413,22.0
4414,7.9
4415,11.9
4416,13.3
4418,18.9
4419,22.0
4420,7.9
4421,15.6
4422,71.6
4423,18.7
4424,18.4
4425,6.8
4426,7.4
4427,7.1
4428,23.3
4429,8.5
4430,12.2
4431,9.4
4432,7.1
4433,9.2
4434,13.0
4435,16.2
4436,17.0
4437,11.3
4438,14.1
4439,8.4
4440,10.3
4441,5.8
4442,19.1
4443,17.2
4444,13.0
4445,9.4
4446,18.2
4447,7.9
4448,17.7
4449,7.9
4450,10.6
4451,7.2
4452,22.9
4453,22.1
4454,17.9
4455,37.6
4456,6.8
4457,15.8
4458,8.1
4459,20.1
4460,20.4
4461,9.4
4462,10.2
4463,21.0
4464,10.9
4465,11.1
4466,14.1
4467,19.0
4468,9.5
4469,12.4
4470,7.7
4471,10.7
4472,17.2
4473,8.5
4474,7.6
4475,17.4
4476,12.0
4478,57.4
4479,13.1
4480,66.9
4481,9.0
4482,13.3
4484,7.4
4485,40.8
4486,12.9
4487,6.2
4488,18.1
4489,18.0
4490,16.2
4491,8.1
4494,19.8
4496,13.6
4497,11.9
4498,78.4
4499,15.2
4501,9.0
4502,8.5
4504,18.2
4505,7.1
4506,18.1
4507,8.6
4508,12.4
4509,10.7
4510,20.9
4511,55.2
4512,17.4
4513,17.5
4514,19.8
4515,18.7
4516,17.5
4517,18.1
4520,19.1
4521,75.9
4523,8.9
4524,18.6
4525,13.1
4526,9.5
4528,11.0
4529,18.5
4530,11.8
4531,12.9
4532,10.4
4533,18.0
4534,18.8
4535,19.4
4537,14.7
4538,18.8
4540,17.0
4543,18.5
4546,17.7
4547,17.6
4548,17.2
4549,11.6
4552,14.5
4554,16.9
4555,11.0
4557,18.5
4560,11.2
4561,18.2
4562,11.4
4563,18.3
4564,56.1
4565,47.0
4566,14.4
4568,19.4
4569,16.0
4570,10.8
4571,22.0
4572,10.9
4573,13.1
4574,15.5
4575,13.4
4576,11.8
4578,12.4
4579,16.5
4582,17.2
4583,16.4
4584,10.3
4585,12.3
4587,11.1
4589,10.2
4590,22.9
4591,9.3
4592,13.4
4593,10.0
4594,20.5
4595,17.8
4596,10.1
4597,57.0
4598,14.6
4599,16.2
4601,17.1
4602,10.5
4603,13.1
4604,56.4
4605,10.2
4606,102.9
4607,9.7
4608,15.2
4609,17.1
4610,9.0
4611,15.3
4613,14.7
4614,16.1
4615,16.8
4616,9.7
4617,12.1
4618,18.1
4619,18.8
4620,18.1
4621,9.0
4622,10.4
4623,16.1
4624,10.5
4626,17.1
4627,18.5
4628,17.6
4629,7.5
4630,14.6
4631,10.5
4632,12.4
4633,15.8
4634,19.1
4635,7.3
4636,12.3
4637,17.9
4639,8.7
4640,17.6
4641,11.1
4642,18.9
4643,7.6
4644,16.1
4646,10.6
4647,14.9
4648,60.9
4649,18.9
