TAZ,vmt_per_capita_by_taz
2526,18.7
2527,21.8
2528,16.1
2529,16.2
2530,17.4
2531,21.1
2532,19.9
2534,17.1
2535,16.6
2536,16.5
2537,13.4
2538,19.9
2539,32.2
2540,17.4
2541,22.7
2542,21.0
2543,17.1
2545,3.7
2546,20.9
2548,23.8
2550,18.7
2551,28.6
2552,26.5
2553,31.3
2555,18.8
2556,22.2
2557,19.8
2558,16.8
2560,43.0
2561,13.4
2565,31.2
2566,22.2
2567,15.3
2568,17.2
2569,25.4
2570,20.0
2571,31.7
2572,36.1
2573,26.2
2574,21.0
2575,17.1
2576,21.2
2579,19.7
2580,13.5
2581,18.4
2582,16.4
2583,6.3
2584,16.4
2585,20.3
2587,18.7
2589,17.2
2593,20.7
2595,24.4
2596,34.8
2597,17.4
2598,18.8
2599,21.4
2600,52.7
2601,19.8
2602,31.9
2603,32.0
2604,19.1
2605,59.9
2606,34.4
2607,25.0
2608,19.6
2610,18.3
2611,18.7
2612,30.5
2613,20.0
2614,26.4
2615,20.2
2617,21.6
2619,29.9
2621,16.6
2622,20.6
2623,19.4
2624,18.0
2625,17.8
2627,16.0
2629,16.8
2630,20.5
2631,22.8
2632,22.6
2633,19.5
2634,19.7
2635,35.2
2636,18.7
2638,34.8
2640,24.2
2641,19.7
2643,17.4
2644,22.6
2645,16.3
2650,16.9
2651,23.5
2652,18.5
2653,18.2
2654,17.3
2656,18.4
2657,24.1
2658,22.7
2659,17.1
2660,16.6
2662,19.0
2663,21.1
2664,17.8
2665,23.7
2666,16.1
2668,17.0
2669,14.0
2670,16.0
2671,17.1
2672,76.3
2673,15.5
2674,21.0
2676,19.2
2677,17.2
2678,14.4
2679,16.7
2680,23.0
2681,22.1
2682,18.3
2683,19.9
2684,18.3
2685,15.9
2686,19.1
2687,17.5
2688,15.7
2689,36.3
2690,19.2
2691,17.1
2692,23.3
2693,16.7
2695,18.3
2696,18.6
2699,19.0
2701,22.3
2702,21.0
2703,33.5
2704,29.9
2705,24.2
2706,20.5
2707,19.8
2708,24.7
2711,15.2
2712,18.5
2713,14.2
2714,29.1
2715,19.0
2716,18.4
2717,28.7
2718,33.3
2719,23.6
2720,18.2
2721,15.1
2722,19.7
2723,19.0
2724,19.7
2726,18.9
2728,17.3
2729,29.4
2730,19.8
2731,34.8
2732,16.0
2733,16.0
2734,16.1
2735,15.8
2736,17.2
2737,19.6
2738,16.5
2739,20.9
2740,19.2
2741,17.6
2742,20.2
2744,20.5
2745,19.5
2746,19.7
2747,14.6
2748,15.5
2749,14.2
2750,18.3
2751,17.8
2752,23.1
2753,17.4
2754,16.7
2755,20.9
2757,17.4
2758,19.5
2759,15.2
2760,19.4
2761,3.1
2762,6.4
2763,16.6
2764,28.6
2765,16.3
2766,28.1
2767,10.8
2768,19.8
2769,16.0
2772,17.0
2773,17.6
2774,20.3
2775,18.4
2776,19.9
2777,24.2
2778,22.5
2779,17.9
2780,18.6
2781,21.0
2782,16.5
2783,20.9
2784,23.7
2785,15.4
2786,17.8
2787,15.2
2790,17.5
2791,15.8
2792,12.5
2793,22.6
2794,18.7
2795,20.7
2796,20.1
2797,17.0
2798,16.4
2800,22.2
2801,15.9
2803,20.2
2805,14.2
2806,14.2
2807,13.8
2808,13.6
2809,18.7
2810,16.8
2811,17.4
2812,19.3
2813,16.2
2814,22.6
2815,19.8
2816,16.1
2817,18.6
2818,20.8
2819,16.4
2820,21.3
2821,39.8
2822,21.3
2823,17.7
2824,19.0
2825,17.3
2826,20.3
2827,16.1
2828,26.6
2829,15.4
2830,15.1
2831,31.1
2832,18.7
2833,17.4
2834,52.2
2835,32.7
2836,21.7
2837,15.8
2840,19.6
2841,21.7
2842,14.9
2843,21.1
2844,18.7
2846,18.8
2847,21.1
2848,19.2
2849,19.6
2850,16.5
2851,21.3
2853,20.6
2854,16.8
2855,18.5
2856,15.5
2857,19.1
2858,14.8
2859,23.0
2860,15.4
2861,13.8
2862,14.8
2863,14.4
2864,15.8
2865,15.0
2866,16.0
2867,21.2
2868,18.6
2869,16.1
2870,21.1
2871,18.8
2872,19.8
2873,20.6
2874,15.3
2877,19.6
2878,22.1
2879,19.8
2880,15.6
2881,15.1
2882,17.0
2883,21.4
2884,18.0
2885,14.8
2886,17.8
2887,18.5
2888,21.0
2889,53.7
2890,21.1
2891,17.7
2892,15.7
2893,17.5
2894,15.4
2896,21.7
2897,14.6
2898,20.1
2899,14.6
2900,14.5
2901,12.7
2902,13.1
2903,16.7
2904,12.8
2905,16.3
2906,19.8
2907,19.2
2909,16.7
2910,15.5
2912,17.1
2913,16.6
2914,19.1
2915,17.3
2916,18.2
2917,18.8
2918,16.5
2919,12.6
2920,16.8
2921,13.0
2922,19.7
2923,16.0
2924,21.9
2925,17.3
2926,16.3
2927,11.7
2928,13.1
2929,18.0
2930,14.7
2931,18.4
2932,18.1
2933,12.1
2934,22.7
2935,17.0
2936,22.7
2938,19.6
2939,19.6
2940,13.6
2941,16.2
2942,14.8
2943,15.4
2944,20.2
2945,16.5
2946,17.2
2947,18.2
2948,17.3
2949,19.8
2950,19.7
2951,20.7
2952,17.2
2953,17.6
2954,19.4
2955,17.6
2956,18.0
2957,13.7
2958,14.9
2959,19.1
2960,14.7
2961,19.3
2962,17.4
2963,15.8
2964,12.6
2965,11.1
2966,11.6
2967,12.9
2968,11.1
2969,10.3
2970,13.5
2971,27.4
2972,43.3
2973,22.7
2974,14.7
2976,21.5
2978,17.3
2979,20.0
2980,15.5
2982,17.9
2984,16.1
2985,11.9
2986,12.1
2987,16.1
2988,19.0
2989,18.1
2990,41.7
2991,19.7
2992,20.4
2993,16.5
2994,18.2
2995,18.6
2996,15.0
2997,17.0
2998,22.4
2999,21.1
3000,17.5
3001,13.0
3002,18.0
3003,12.1
3004,14.0
3005,21.7
3006,17.2
3007,18.9
3008,19.9
3009,21.3
3010,17.5
3011,19.5
3012,11.8
3013,25.6
3014,18.0
3015,8.2
3016,21.1
3017,18.2
3018,19.8
3019,17.6
3021,17.0
3022,19.0
3023,18.5
3024,18.2
3025,10.3
3026,16.6
3027,20.0
3028,21.2
3029,26.7
3030,23.9
3031,14.6
3032,15.8
3033,14.2
3034,14.9
3035,14.4
3036,14.4
3037,14.6
3038,14.8
3039,14.7
3040,18.5
3041,36.5
3042,16.1
3043,14.5
3044,24.4
3045,18.4
3046,15.0
3047,18.5
3048,15.4
3049,18.6
3050,15.9
3051,19.4
3053,24.0
3054,20.0
3055,19.4
3057,18.9
3058,17.0
3059,20.0
3060,19.0
3061,18.8
3062,15.2
3063,15.4
3064,19.4
3065,18.1
3066,19.9
3067,20.7
3068,16.3
3069,18.5
3070,17.3
3073,23.7
3074,16.3
3075,17.2
3076,16.8
3078,15.2
3079,17.8
3080,20.1
3082,16.2
3083,17.3
3084,17.4
3085,20.0
3086,18.0
3087,15.4
3088,16.7
3089,16.2
3090,17.9
3093,19.2
3094,17.1
3095,45.8
3096,15.9
3097,17.8
3098,15.2
3099,19.2
3100,22.1
3101,21.4
3102,18.8
3103,17.0
3104,17.0
3105,17.9
3106,19.0
3107,16.7
3108,16.3
3109,18.0
3110,21.0
3111,15.3
3113,16.7
3114,19.5
3116,21.9
3117,18.8
3119,17.1
3122,18.8
3123,18.9
3124,19.3
3126,18.5
3129,22.4
3130,18.7
3131,17.5
3132,17.2
3133,16.9
3134,21.2
3135,21.8
3138,17.1
3139,25.2
3140,18.4
3141,15.0
3142,12.3
3143,21.0
3144,15.9
3145,16.1
3146,11.9
3148,19.9
3149,18.0
3150,16.3
3151,15.8
3152,13.8
3153,17.1
3154,21.7
3156,15.6
3157,46.6
3158,16.3
3159,16.8
3161,20.6
3162,18.9
3163,19.9
3164,16.5
3165,16.9
3166,18.7
3167,17.5
3168,16.5
3169,14.7
3170,24.1
3173,15.3
3174,17.8
3175,22.5
3176,13.5
3177,16.8
3178,34.9
3179,16.1
3180,21.0
3182,20.0
3184,19.7
3185,20.6
3186,16.3
3187,18.4
3188,16.8
3189,27.7
3192,44.9
3194,16.3
3195,18.5
3197,22.5
3199,16.2
3200,16.4
3201,15.5
3202,15.3
3203,19.1
3204,18.7
3205,15.8
3206,16.5
3207,23.3
3208,19.7
3209,18.8
3211,16.3
3212,14.2
3214,21.6
3215,16.6
3216,17.1
3217,16.9
3218,20.5
3219,14.8
3220,19.5
3221,14.3
3222,21.1
3224,15.8
3225,16.0
3226,15.8
3227,16.6
3228,25.6
3230,24.3
3231,17.5
3232,76.5
3234,16.8
3235,14.9
3236,79.1
3237,16.7
3238,18.8
3239,17.9
3240,20.5
3241,17.7
3242,16.6
3244,18.8
3247,18.7
3248,17.9
3250,16.6
3252,17.3
3253,16.4
3254,15.2
3255,16.8
3256,20.0
3257,16.7
3259,15.1
3260,18.0
3261,14.6
3262,14.7
3263,18.0
3264,14.2
3265,16.8
3266,19.9
3267,22.0
3268,20.7
3269,17.2
3270,13.9
3271,14.7
3272,17.3
3273,15.8
3274,18.0
3277,15.6
3278,16.8
3279,16.9
3280,16.3
3281,20.7
3284,17.4
3285,15.2
3286,18.8
3287,21.9
3288,16.2
3289,14.5
3290,14.7
3291,20.5
3292,22.2
3293,16.7
3294,19.0
3295,31.7
3296,17.6
3297,15.6
3299,16.9
3300,15.9
3301,15.9
3302,18.5
3303,16.6
3304,24.6
3306,17.5
3307,16.8
3308,17.0
3309,16.8
3310,19.5
3311,12.5
3312,12.7
3313,13.1
3314,14.2
3315,13.6
3316,14.8
3317,15.0
3318,21.6
3321,26.0
3322,19.5
3323,20.9
3324,23.5
3325,16.1
3326,17.5
3327,15.8
3328,20.4
3329,17.2
3330,13.0
3331,18.7
3333,16.4
3334,17.8
3335,18.8
3336,17.6
3337,15.2
3338,16.4
3339,16.4
3340,12.8
3341,16.7
3342,14.8
3343,12.9
3345,18.1
3347,16.5
3348,16.1
3349,16.2
3350,38.3
3351,17.1
3352,16.7
3353,17.7
3354,20.1
3355,20.5
3356,23.8
3357,24.4
3358,17.0
3359,14.9
3361,21.8
3362,14.8
3363,13.0
3364,21.6
3366,15.0
3367,22.0
3368,50.3
3369,34.2
3370,15.0
3371,13.6
3372,17.0
3373,12.5
3375,12.0
3376,16.4
3377,17.4
3378,11.5
3379,18.4
3380,17.7
3381,22.0
3383,9.4
3384,13.4
3385,15.1
3386,16.3
3387,16.7
3388,15.4
3389,13.0
3390,13.8
3391,19.5
3392,13.7
3393,13.8
3394,16.8
3395,11.9
3396,11.0
3397,11.0
3398,10.8
3399,10.8
3400,9.8
3401,12.8
3402,9.6
3404,17.7
3405,16.5
3406,14.7
3407,17.6
3408,16.5
3409,18.1
3410,15.8
3411,21.6
3412,15.9
3414,20.6
3415,16.7
3416,16.6
3417,19.1
3418,14.4
3419,14.9
3420,14.7
3421,18.5
3422,20.7
3423,21.1
3424,18.0
3425,14.4
3426,16.7
3427,15.5
3428,17.3
3429,17.6
3430,16.7
3431,14.6
3432,15.9
3433,9.1
3434,21.3
3435,20.5
3436,14.9
3437,11.7
3438,18.8
3439,16.1
3440,0.0
3441,14.9
3442,16.5
3443,14.3
3444,12.5
3445,13.1
3446,14.2
3447,16.9
3448,15.9
3449,13.3
3450,13.7
3451,13.3
3452,17.0
3453,20.1
3454,14.3
3455,16.3
3456,20.9
3457,17.9
3458,16.1
3460,16.0
3461,15.3
3462,13.6
3463,16.9
3464,9.1
3465,16.7
3466,21.5
3467,14.5
3468,15.2
3470,17.2
3471,13.9
3472,14.9
3473,17.6
3474,18.8
3475,16.5
3476,17.5
3477,17.9
3478,24.8
3480,20.7
3481,21.2
3482,15.7
3483,13.0
3484,14.2
3485,8.4
3486,20.3
3487,17.9
3489,16.1
3490,17.9
3491,16.5
3492,16.6
3493,12.7
3494,17.3
3495,26.1
3496,16.6
3497,13.9
3498,11.2
3499,18.5
3500,16.8
3501,12.2
3502,12.6
3503,14.3
3504,16.8
3505,14.4
3506,17.9
3507,18.0
3508,20.5
3509,17.5
3510,14.8
3511,20.8
3512,14.6
3513,14.4
3514,14.0
3515,14.6
3516,14.5
3518,12.8
3519,16.5
3520,13.1
3521,15.5
3522,16.0
3523,15.5
3524,15.8
3525,11.1
3526,16.2
3527,16.6
3528,10.5
3529,17.4
3530,20.2
3531,15.9
3532,16.6
3533,21.3
3534,21.8
3535,11.6
3536,11.7
3537,17.1
3538,16.6
3539,19.0
3540,11.9
3541,15.8
3542,17.6
3543,13.6
3544,17.6
3545,18.4
3547,14.4
3548,18.0
3549,16.8
3550,15.7
3551,13.8
3552,19.3
3553,14.8
3554,18.2
3555,17.3
3556,16.0
3557,14.9
3558,14.1
3560,15.8
3561,18.6
3562,13.4
3563,10.8
3564,20.5
3565,17.3
3566,17.7
3567,13.2
3568,77.9
3569,15.9
3570,17.5
3571,15.2
3572,15.9
3573,14.3
3574,18.5
3575,14.8
3577,14.7
3578,18.3
3579,18.6
3580,24.3
3581,17.8
3583,20.0
3584,20.3
3585,16.6
3586,18.5
3587,12.0
3588,13.3
3589,18.1
3590,13.7
3591,20.2
3592,16.3
3593,16.9
3595,14.5
3596,20.9
3597,12.4
3598,17.4
3599,17.7
3600,22.8
3601,17.7
3602,15.4
3603,20.6
3604,17.5
3605,15.4
3606,20.5
3607,20.3
3608,14.5
3609,15.4
3610,15.2
3611,15.4
3612,9.9
3613,16.1
3614,21.5
3616,15.5
3617,17.2
3618,17.2
3619,15.4
3620,28.6
3621,20.3
3622,17.4
3623,24.9
3624,18.3
3625,12.4
3626,16.2
3627,17.9
3629,19.7
3631,17.1
3632,19.7
3633,19.0
3634,16.2
3636,12.9
3638,16.8
3639,20.2
3640,17.1
3642,17.3
3643,17.2
3644,15.7
3645,14.1
3646,16.0
3647,17.4
3648,16.9
3649,15.4
3650,16.9
3651,17.1
3653,18.2
3654,15.9
3655,16.0
3657,17.3
3658,15.9
3659,17.6
3660,13.5
3661,15.4
3662,17.8
3663,20.2
3665,17.0
3666,20.1
3667,20.5
3669,17.1
3670,17.6
3671,17.5
3672,19.7
3673,17.1
3674,15.1
3676,20.4
3677,18.2
3678,15.0
3679,16.1
3680,18.8
3681,15.8
3682,17.2
3683,16.6
3684,20.0
3685,16.1
3686,21.2
3687,18.9
3688,17.2
3689,18.9
3690,20.9
3693,21.9
3696,18.1
3697,18.0
3698,15.6
3699,17.8
3700,17.5
3701,15.8
3702,15.5
3703,16.7
3705,17.0
3706,22.0
3707,17.2
3708,17.9
3709,17.3
3710,17.5
3711,20.9
3712,21.7
3713,18.1
3714,18.4
3715,16.7
3716,18.7
3717,17.7
3718,28.3
3720,19.4
3721,26.9
3722,18.1
3723,17.6
3724,16.9
3725,19.5
3726,15.8
3727,15.4
3728,16.2
3729,16.3
3730,18.3
3731,16.6
3732,21.8
3733,19.5
3734,16.5
3735,15.0
3736,22.7
3737,17.2
3738,10.7
3739,17.6
3740,31.7
3741,17.6
3742,16.5
3743,38.8
3744,18.6
3745,19.9
3746,16.5
3747,19.4
3749,18.5
3750,18.5
3751,15.4
3752,20.9
3753,52.0
3754,15.6
3755,14.6
3756,15.2
3757,41.6
3758,20.2
3759,21.3
3761,17.5
3762,23.9
3763,15.5
3764,14.8
3765,13.6
3767,17.7
3768,16.0
3769,18.1
3770,20.0
3771,16.4
3772,17.0
3773,61.6
3774,17.6
3775,22.5
3776,10.0
3777,22.2
3778,17.9
3779,18.7
3780,22.3
3782,21.4
3783,14.9
3786,17.1
3787,21.6
3788,17.1
3789,14.9
3790,21.3
3791,14.5
3792,13.5
3793,14.9
3794,18.4
3795,19.8
3796,17.2
3797,20.2
3799,14.0
3800,17.1
3801,15.4
3802,18.5
3803,16.7
3804,86.7
3805,18.1
3806,31.5
3807,30.9
3808,16.7
3809,17.5
3810,16.7
3811,17.5
3812,11.1
3813,16.8
3814,17.7
3815,16.5
3816,53.9
3817,17.3
3818,10.3
3819,11.4
3820,14.4
3821,16.7
3822,18.7
3823,20.8
3824,17.8
3825,16.4
3826,17.6
3827,22.1
3829,15.4
3830,12.4
3831,17.8
3833,19.1
3834,5.7
3835,16.0
3837,22.0
3838,15.1
3839,19.7
3840,18.5
3843,18.4
3844,9.8
3845,11.0
3846,17.9
3848,15.4
3849,18.5
3850,17.7
3852,13.0
3853,20.8
3856,19.4
3857,14.1
3858,12.0
3859,18.0
3862,16.0
3863,12.7
3864,12.8
3865,19.6
3866,17.4
3867,19.3
3868,64.6
3869,28.5
3870,10.3
3871,17.9
3872,15.9
3873,12.2
3874,11.4
3875,13.4
3876,20.5
3877,11.7
3878,21.5
3880,18.0
3881,16.9
3882,22.2
3883,17.6
3884,19.9
3885,19.5
3886,12.0
3889,14.3
3890,17.0
3891,13.4
3892,11.9
3893,13.0
3894,11.9
3895,17.9
3896,17.0
3898,30.8
3899,22.0
3900,16.6
3901,22.5
3902,18.1
3903,17.9
3904,19.1
3906,9.2
3907,11.3
3908,10.8
3909,11.2
3911,11.5
3912,14.4
3913,13.9
3914,12.9
3916,14.7
3917,16.2
3918,16.2
3919,34.4
3920,18.3
3922,53.3
3923,18.0
3924,22.5
3925,18.0
3927,31.7
3928,15.0
3940,4.5
3941,10.6
3942,7.0
3943,8.8
3944,7.7
3945,18.2
3946,13.4
3948,15.8
3949,13.2
3951,14.4
3952,15.3
3955,13.7
3966,9.8
3967,10.0
3968,13.6
3969,16.7
3970,15.0
3971,13.6
3972,14.8
3973,17.1
3975,13.4
3982,6.8
3984,6.5
3988,6.5
3989,10.8
3990,13.3
3991,13.9
3992,18.5
3993,17.8
3995,17.1
3996,17.5
3997,11.6
3999,9.9
4000,14.8
4001,11.4
4002,7.6
4003,9.9
4004,7.0
4005,3.0
4006,8.9
4007,7.8
4008,5.4
4015,21.2
4016,31.7
4017,21.5
4018,16.5
4021,13.6
4022,13.1
4027,6.6
4028,30.2
4029,8.6
4030,9.4
4035,12.3
4036,3.5
4037,11.0
4038,3.8
4040,7.7
4041,6.9
4042,12.4
4043,13.5
4044,13.0
4045,18.7
4046,16.2
4047,12.1
4048,9.8
4049,14.0
4053,8.2
4054,9.4
4058,8.2
4059,9.2
4061,10.4
4063,10.9
4064,16.7
4065,19.6
4066,13.0
4067,18.1
4068,21.0
4069,18.7
4071,18.4
4072,17.9
4073,44.1
4074,18.8
4075,15.0
4076,38.8
4077,4.7
4078,5.9
4079,5.4
4080,6.4
4081,7.2
4082,2.7
4083,8.8
4084,13.0
4086,8.5
4087,5.1
4088,4.6
4090,17.3
4091,19.2
4092,13.1
4093,12.9
4094,13.1
4095,14.9
4096,12.8
4097,12.5
4098,14.2
4099,15.7
4100,12.6
4101,6.4
4102,5.6
4103,10.0
4104,7.5
4105,6.6
4106,9.6
4107,3.0
4108,4.3
4109,5.1
4110,7.2
4111,0.0
4113,2.1
4114,5.4
4115,8.6
4116,9.2
4117,10.6
4118,7.2
4119,29.6
4120,27.5
4121,18.5
4122,16.6
4125,11.3
4126,11.1
4127,12.6
4128,12.1
4129,10.9
4130,11.2
4131,11.3
4132,11.3
4134,9.8
4135,12.5
4136,6.2
4137,8.2
4138,9.0
4139,7.6
4140,9.0
4141,6.7
4142,2.8
4143,8.1
4144,10.1
4145,11.4
4146,9.6
4147,11.0
4148,11.5
4149,16.9
4150,14.1
4154,7.6
4156,11.0
4157,10.8
4158,8.7
4160,6.3
4161,12.6
4162,7.0
4163,6.2
4164,7.8
4165,8.8
4166,7.1
4167,9.2
4168,15.9
4170,17.7
4171,56.0
4172,1.0
4173,13.2
4174,11.2
4175,12.2
4176,15.0
4178,6.9
4180,8.2
4182,8.0
4183,12.5
4184,17.9
4185,1.2
4186,17.7
4187,13.6
4189,15.0
4190,22.3
4191,16.6
4192,11.3
4194,13.7
4197,13.2
4202,48.4
4203,11.2
4204,11.5
4205,11.6
4206,11.3
4207,11.3
4208,15.4
4209,20.6
4210,15.1
4211,19.5
4213,12.9
4217,13.8
4218,15.2
4219,20.3
4221,18.8
4222,17.0
4223,12.4
4225,12.4
4226,13.9
4227,11.8
4228,3.4
4229,13.0
4230,27.1
4233,12.0
4234,11.8
4235,10.8
4236,10.5
4237,10.7
4238,11.9
4240,15.5
4241,11.4
4242,13.7
4244,14.1
4245,13.8
4246,16.0
4247,77.8
4248,19.1
4249,19.1
4250,18.5
4251,10.4
4253,16.0
4254,17.6
4255,10.1
4256,17.9
4257,11.5
4259,12.9
4260,10.9
4261,11.7
4262,11.8
4263,12.4
4264,11.7
4265,16.1
4266,17.8
4267,16.9
4268,23.0
4269,13.3
4270,16.0
4271,12.7
4272,18.9
4273,20.8
4275,12.5
4276,17.3
4277,19.1
4278,14.3
4279,11.5
4280,19.4
4282,17.5
4283,20.4
4284,11.8
4285,11.2
4286,11.4
4288,19.8
4289,20.7
4291,19.3
4292,12.3
4293,17.5
4294,12.8
4295,18.0
4296,18.8
4297,11.5
4298,13.8
4299,14.4
4300,12.1
4301,18.1
4302,33.0
4303,12.6
4305,18.7
4306,12.7
4307,18.1
4308,20.5
4309,16.7
4310,17.0
4311,19.9
4312,13.7
4313,14.7
4314,9.6
4315,13.7
4316,20.4
4318,16.1
4319,14.4
4320,20.1
4321,20.2
4322,17.3
4323,14.2
4324,12.3
4325,14.9
4326,18.2
4327,17.8
4328,18.2
4329,14.7
4330,9.6
4331,58.1
4332,21.6
4333,21.1
4334,13.8
4335,16.5
4336,14.8
4337,14.6
4338,12.3
4339,12.7
4341,9.3
4342,17.7
4343,13.3
4344,14.5
4345,19.4
4346,16.3
4347,60.4
4348,56.9
4349,13.3
4350,19.4
4351,14.5
4352,16.1
4353,13.3
4354,13.9
4355,24.3
4356,63.3
4357,71.4
4358,15.2
4359,13.7
4360,49.0
4361,11.6
4362,20.7
4363,19.7
4364,21.9
4365,18.1
4366,13.5
4367,20.2
4368,18.4
4369,54.8
4370,12.1
4371,12.3
4372,14.0
4373,20.5
4374,19.0
4375,12.1
4376,16.3
4377,12.6
4378,11.8
4379,12.0
4380,18.0
4381,17.8
4382,24.2
4383,16.7
4385,13.5
4386,13.7
4387,13.6
4388,15.1
4389,12.8
4390,14.2
4391,11.7
4392,17.1
4393,17.9
4394,17.0
4395,11.6
4396,11.3
4397,15.8
4398,50.2
4399,9.7
4400,21.3
4401,9.8
4402,17.0
4403,18.2
4404,13.0
4405,12.0
4406,15.1
4407,20.9
4408,54.7
4409,11.5
4410,16.7
4411,14.0
4413,23.6
4414,10.5
4415,14.7
4416,14.9
4418,19.3
4419,23.2
4420,12.8
4421,16.3
4422,58.8
4423,25.2
4424,17.7
4425,12.1
4426,11.6
4427,12.0
4428,24.1
4429,11.3
4430,14.7
4431,9.6
4433,12.9
4434,13.7
4435,16.6
4436,18.0
4437,13.8
4438,14.7
4439,10.7
4440,11.3
4441,13.6
4442,19.5
4443,18.6
4444,14.9
4445,10.5
4446,20.6
4447,10.3
4448,19.7
4449,9.9
4450,13.2
4451,11.7
4452,34.1
4453,23.2
4454,17.6
4455,44.7
4456,10.4
4457,16.8
4458,10.3
4459,21.3
4460,17.2
4461,12.8
4462,13.0
4463,21.3
4464,12.2
4465,11.7
4466,15.1
4467,20.3
4468,9.4
4469,16.4
4470,12.0
4471,12.7
4472,16.9
4473,12.1
4474,11.2
4475,19.2
4476,13.3
4478,52.0
4479,7.6
4480,60.9
4481,11.4
4482,14.1
4483,50.1
4484,3.0
4485,47.8
4486,14.6
4487,29.3
4488,18.3
4489,18.4
4490,17.9
4491,9.8
4494,20.5
4496,16.2
4497,12.8
4498,61.2
4499,18.7
4501,10.2
4502,12.1
4504,20.3
4506,20.9
4507,11.5
4508,9.1
4509,12.6
4510,20.1
4511,35.9
4512,19.5
4513,18.9
4514,20.6
4515,19.1
4516,19.7
4517,19.9
4520,20.4
4521,74.9
4524,21.4
4526,10.0
4528,11.5
4529,21.0
4530,15.2
4531,15.1
4532,12.2
4533,19.8
4534,20.3
4535,22.5
4537,16.8
4538,18.7
4540,18.8
4543,20.2
4546,19.8
4547,20.9
4548,19.0
4549,14.5
4552,16.1
4554,18.9
4555,13.7
4557,19.8
4560,13.7
4561,18.8
4562,15.6
4563,19.4
4564,66.7
4565,47.1
4566,16.6
4568,20.4
4569,18.2
4570,11.5
4571,20.2
4572,14.7
4573,16.0
4574,18.2
4575,16.4
4576,14.1
4578,15.7
4579,17.7
4582,19.2
4583,18.0
4584,12.6
4585,15.5
4587,12.5
4589,9.8
4590,25.3
4591,12.0
4592,16.8
4593,13.1
4594,21.0
4595,18.9
4596,12.4
4597,55.4
4598,18.0
4599,17.6
4601,18.4
4602,15.0
4603,13.6
4604,55.9
4605,13.0
4606,86.6
4607,9.5
4608,18.6
4609,20.0
4610,9.6
4611,19.3
4613,17.6
4614,17.7
4615,19.1
4616,12.6
4617,14.3
4618,20.0
4619,19.2
4620,20.7
4621,12.3
4622,13.4
4623,17.6
4624,13.3
4626,19.0
4627,19.3
4628,20.5
4629,9.8
4630,14.7
4631,13.3
4632,13.4
4633,16.1
4634,22.3
4635,11.1
4637,19.8
4639,12.5
4640,17.8
4641,13.2
4642,21.4
4643,9.9
4644,18.1
4646,12.8
4647,16.4
4648,69.4
4649,20.2
4650,11.5
4651,17.4
4652,21.0
4655,18.7
4657,21.3
4659,20.9
4661,17.2
4662,15.8
4663,17.8
4664,18.6
4667,12.6
4668,12.6
4669,21.2
4670,15.6
4672,18.6
4673,12.0
4674,16.9
4675,16.3
4677,16.9
4679,17.2
4680,17.9
4681,14.1
4682,13.4
4683,54.5
4684,16.0
4685,16.7
4686,14.7
4687,12.4
4688,17.6
4689,18.5
4690,16.2
4691,12.6
4693,20.1
4694,13.3
4695,17.2
4697,18.5
4698,15.5
4699,19.1
4700,11.9
4701,12.9
4702,14.5
4703,19.5
4704,18.0
4705,18.2
4709,73.6
4710,72.4
4711,11.0
4712,15.7
4713,17.6
4715,17.2
4716,11.6
4717,18.7
4718,13.4
4719,14.5
4720,19.7
4721,12.8
4722,12.5
4723,15.4
4725,16.2
4727,12.1
4728,16.4
4729,16.7
4730,13.1
4731,13.5
4732,12.7
4733,13.3
4735,13.1
4736,12.5
4738,66.3
4740,14.3
4741,15.5
4742,12.5
4743,13.6
4744,16.6
4746,12.3
4747,15.1
4749,13.2
4750,11.8
4752,12.0
4755,11.1
4757,14.0
4759,14.8
4762,49.9
4763,41.3
4764,11.5
4765,9.7
4766,12.0
4767,18.8
4769,19.3
4770,18.2
4772,15.5
4774,14.0
4775,17.7
4776,13.5
4777,16.5
4778,47.9
4779,12.8
4780,14.4
4781,13.2
4782,12.3
4785,11.1
4786,11.0
4787,12.8
4788,11.8
4789,12.2
4790,14.5
4791,12.1
4792,12.1
4793,14.9
4794,14.4
4796,51.3
4797,15.4
4799,12.6
4801,12.7
4806,12.8
4807,15.5
4808,12.0
4811,15.6
4814,16.2
4815,14.9
4816,15.7
4819,16.3
4821,13.8
4822,15.8
4823,17.9
4824,15.8
4825,16.8
4826,20.4
4827,17.7
4828,16.6
4829,18.3
4830,14.8
4831,45.2
4832,15.9
4833,16.6
4835,16.5
4836,16.7
4838,15.7
4839,16.3
4840,16.5
4841,16.9
4842,16.5
4843,15.6
4844,15.5
4845,14.7
4846,14.1
4847,13.4
4848,13.8
4849,16.1
4850,16.4
4851,15.4
4852,15.5
4854,16.6
4855,15.9
4856,21.1
4857,16.9
4858,14.5
4859,14.3
4860,13.8
4863,20.5
4864,17.7
4865,16.8
4866,16.3
4867,17.1
4869,14.8
4870,15.4
4871,10.2
4872,18.4
4874,16.4
4876,20.2
4877,18.4
4878,17.1
4879,15.8
4880,12.1
4881,15.3
4882,15.1
4883,16.3
4884,16.0
4885,14.8
4886,14.3
4887,14.3
4888,13.8
4889,16.5
4890,16.6
4893,13.2
4897,14.6
4898,14.5
4899,13.3
4900,1.3
4901,13.4
4906,18.0
4907,17.5
4909,18.3
4910,17.1
4911,11.8
4912,16.4
4914,13.9
4915,14.3
