origin,destination,count
4479,3403,739.2
2476,3403,738.7
2627,3403,733.3
3135,3403,732.2
3201,3403,731.9
2562,3403,731.5
3015,3403,723.5
3412,3403,716.5
3587,3403,712.6
2204,3403,709.9
4236,3403,706.2
3938,3403,704.1
4522,3403,702.4
3944,3403,701.8
3842,3403,693.8
3092,3403,692.1
4505,3403,690.8
2213,3403,690.2
2408,3403,687.9
4378,3403,683.1
3476,3403,683.0
4501,3403,681.3
2975,3403,676.7
3525,3403,671.5
2173,3403,670.6
4263,3403,667.4
3716,3403,666.3
3007,3403,665.8
4539,3403,663.1
2931,3403,662.3
2618,3403,660.9
4362,3403,659.3
3109,3403,656.6
3887,3403,653.9
4591,3403,652.4
3973,3403,652.3
3751,3403,648.6
3701,3403,646.9
3650,3403,646.3
3972,3403,646.0
3046,3403,645.8
4141,3403,636.9
4509,3403,636.1
3729,3403,633.5
3475,3403,631.3
4077,3403,630.9
2157,3403,630.8
3619,3403,628.7
3063,3403,626.1
3888,3403,622.3
2885,3403,621.3
3089,3403,617.2
2590,3403,617.1
4104,3403,616.9
2283,3403,615.7
3700,3403,613.1
3839,3403,613.0
3177,3403,610.6
2709,3403,609.5
4328,3403,609.0
2977,3403,607.8
2105,3403,606.8
4629,3403,606.5
4114,3403,605.0
3104,3403,604.9
2559,3403,604.7
3531,3403,604.7
4752,3403,603.1
4189,3403,602.7
3282,3403,601.5
4359,3403,601.0
3305,3403,600.5
2264,3403,599.9
2564,3403,599.0
3733,3403,598.6
3510,3403,596.4
2544,3403,593.6
4096,3403,593.2
3924,3403,590.1
3416,3403,589.6
3799,3403,586.7
3748,3403,586.7
3861,3403,586.0
4605,3403,585.7
3358,3403,582.4
4150,3403,581.8
3725,3403,578.6
3386,3403,577.6
4089,3403,577.5
3051,3403,577.1
2144,3403,575.7
2991,3403,574.9
3934,3403,574.3
3130,3403,574.2
3971,3403,572.5
4753,3403,571.5
4192,3403,571.4
2475,3403,571.0
2827,3403,570.0
3538,3403,569.0
3081,3403,568.6
2791,3403,567.3
2532,3403,567.1
3500,3403,566.3
3750,3403,563.7
3838,3403,562.8
3457,3403,561.9
4601,3403,556.5
2445,3403,551.7
4380,3403,550.8
2098,3403,550.3
4343,3403,547.5
2989,3403,546.2
3843,3403,545.0
2667,3403,544.0
3221,3403,542.7
3250,3403,539.7
1695,3403,538.6
4773,3403,537.6
2669,3403,536.0
3670,3403,534.1
2460,3403,532.9
2592,3403,532.7
4168,3403,531.9
4003,3403,526.9
3205,3403,526.6
4447,3403,526.2
3090,3403,525.6
3626,3403,525.3
2533,3403,525.0
4610,3403,520.6
2578,3403,519.9
2981,3403,519.8
2771,3403,518.6
2202,3403,514.5
2247,3403,513.8
4277,3403,513.3
3787,3403,513.3
3803,3403,511.8
3200,3403,511.5
4608,3403,509.7
3519,3403,509.0
4664,3403,508.7
4566,3403,506.5
3126,3403,506.2
3428,3403,506.0
3796,3403,504.8
2826,3403,504.6
4353,3403,503.5
4781,3403,502.9
2874,3403,502.5
4266,3403,502.2
3128,3403,501.5
3147,3403,501.4
2086,3403,500.5
4344,3403,495.9
2094,3403,495.1
2675,3403,489.0
4631,3403,488.7
3014,3403,488.5
3805,3403,488.4
2768,3403,484.7
2655,3403,482.9
3115,3403,481.6
4375,3403,481.5
4015,3403,481.2
3871,3403,480.8
3730,3403,480.6
3073,3403,480.3
3076,3403,479.4
2984,3403,479.0
4225,3403,478.3
3627,3403,475.9
2614,3403,475.4
2308,3403,473.9
4342,3403,473.4
3149,3403,472.6
3998,3403,472.4
2547,3403,471.8
2265,3403,471.6
2541,3403,470.3
4766,3403,470.2
4661,3403,469.8
3760,3403,467.2
2794,3403,463.0
3298,3403,462.5
2979,3403,459.4
4099,3403,458.2
2646,3403,457.4
3567,3403,456.3
4296,3403,455.0
4226,3403,453.6
4414,3403,453.6
3345,3403,453.5
3418,3403,452.8
4833,3403,451.9
3085,3403,451.0
3766,3403,448.3
4983,3403,447.1
4673,3403,446.7
4318,3403,446.0
4616,3403,444.4
2282,3403,443.6
3024,3403,443.6
2609,3403,442.9
2843,3403,442.1
4698,3403,442.0
2698,3403,442.0
3002,3403,440.9
2688,3403,440.5
2952,3403,440.4
2877,3403,440.2
3917,3403,439.1
4650,3403,438.7
2858,3403,438.1
2147,3403,433.7
3058,3403,432.1
2765,3403,431.1
4218,3403,430.1
2825,3403,429.2
2222,3403,428.7
3491,3403,425.9
4197,3403,425.7
3209,3403,425.7
4363,3403,425.7
4310,3403,425.1
4626,3403,424.6
2485,3403,421.7
3857,3403,421.5
4624,3403,421.0
3490,3403,420.5
4222,3403,420.5
2305,3403,420.3
3707,3403,420.0
2854,3403,418.0
3372,3403,417.5
3705,3403,417.4
2456,3403,416.5
4439,3403,415.9
3529,3403,415.2
3206,3403,414.7
2028,3403,414.6
2258,3403,413.9
2406,3403,413.9
2536,3403,413.3
2940,3403,412.8
2467,3403,412.7
3994,3403,411.9
2899,3403,411.9
2907,3403,411.6
4209,3403,409.5
4570,3403,407.7
4322,3403,407.5
2034,3403,405.8
2736,3403,405.1
4246,3403,404.6
3142,3403,404.1
2292,3403,404.1
4490,3403,402.2
4643,3403,401.8
4409,3403,400.9
3376,3403,400.7
4885,3403,400.5
3098,3403,400.1
3548,3403,399.3
2692,3403,398.1
4327,3403,397.9
3611,3403,397.7
3656,3403,397.2
2832,3403,396.5
2955,3403,396.2
4193,3403,395.7
4270,3403,395.4
2666,3403,395.4
4315,3403,394.5
2593,3403,394.4
4481,3403,394.2
4316,3403,394.0
4271,3403,393.7
4319,3403,393.5
2466,3403,393.5
3119,3403,393.4
4886,3403,392.5
2342,3403,392.4
2824,3403,391.6
4085,3403,391.5
3213,3403,391.3
3576,3403,389.4
3072,3403,387.8
3783,3403,387.7
2508,3403,387.2
4299,3403,387.1
4404,3403,387.1
3474,3403,386.6
3079,3403,386.3
4354,3403,384.8
3923,3403,384.8
4415,3403,383.8
3055,3403,383.5
2576,3403,382.6
2524,3403,381.7
4502,3403,381.3
3417,3403,381.2
2546,3403,381.1
3199,3403,380.1
4298,3403,379.6
2651,3403,378.2
4727,3403,378.1
4621,3403,377.6
2916,3403,376.5
2489,3403,376.2
4242,3403,376.1
2852,3403,374.2
4882,3403,373.7
4761,3403,373.5
4834,3403,372.6
4149,3403,371.3
4748,3403,370.5
4210,3403,369.2
2206,3403,367.9
3794,3403,367.6
3186,3403,366.9
3405,3403,366.9
4324,3403,366.4
4484,3403,366.3
3404,3403,366.2
3824,3403,365.6
3876,3403,363.8
2853,3403,363.7
4726,3403,363.1
3651,3403,362.9
4,3403,361.6
3828,3403,361.3
2648,3403,360.0
2269,3403,358.5
3166,3403,358.4
2734,3403,358.0
4320,3403,356.3
3171,3403,355.4
2248,3403,355.1
3096,3403,355.1
3708,3403,354.2
2588,3403,351.8
2253,3403,351.0
2160,3403,350.4
2663,3403,349.9
3226,3403,349.1
2090,3403,347.9
4269,3403,346.8
4765,3403,346.7
4326,3403,346.1
4018,3403,345.7
3771,3403,345.6
4569,3403,345.6
2733,3403,345.3
2774,3403,345.0
3737,3403,344.7
4017,3403,344.7
3884,3403,344.6
3370,3403,344.6
2170,3403,344.3
2769,3403,342.4
3673,3403,340.4
3561,3403,340.2
4840,3403,339.8
3815,3403,339.7
2744,3403,338.9
3415,3403,338.7
4295,3403,338.7
3539,3403,338.5
2661,3403,338.2
4592,3403,338.0
3471,3403,337.5
4802,3403,337.3
2944,3403,336.9
3069,3403,336.8
3066,3403,336.5
2621,3403,335.4
3241,3403,334.9
2857,3403,334.3
3696,3403,334.2
4771,3403,331.3
2958,3403,330.9
2850,3403,330.5
2270,3403,330.0
4668,3403,329.7
4933,3403,329.4
4739,3403,328.4
4532,3403,328.0
3715,3403,327.6
2637,3403,327.4
3111,3403,327.0
3790,3403,326.2
2948,3403,326.0
3598,3403,325.7
4843,3403,325.6
3572,3403,325.3
2357,3403,325.2
3640,3403,324.4
2198,3403,324.4
2570,3403,324.0
2732,3403,323.7
2830,3403,322.8
2844,3403,321.8
3541,3403,320.7
4990,3403,320.1
4584,3403,319.6
3613,3403,318.8
4820,3403,318.8
3020,3403,318.7
4507,3403,318.5
2735,3403,318.4
2121,3403,318.4
2129,3403,318.2
3371,3403,318.2
4265,3403,317.3
2770,3403,317.2
2918,3403,316.8
4432,3403,315.9
2249,3403,315.8
3217,3403,315.7
4846,3403,314.7
2153,3403,314.5
4405,3403,313.0
2873,3403,312.9
2356,3403,312.7
2913,3403,312.5
4103,3403,311.0
2586,3403,310.3
4346,3403,310.1
4300,3403,309.2
4992,3403,309.0
3645,3403,308.3
4351,3403,308.0
2779,3403,307.3
2727,3403,305.9
4743,3403,305.1
4337,3403,305.1
4991,3403,304.8
2879,3403,304.3
2049,3403,304.2
3755,3403,304.1
2802,3403,303.7
2319,3403,303.4
3745,3403,303.1
4555,3403,302.7
3878,3403,302.4
4301,3403,301.3
3452,3403,301.1
3152,3403,299.7
2628,3403,299.2
3441,3403,299.2
4293,3403,299.1
2935,3403,298.9
2725,3403,298.6
2311,3403,298.6
3011,3403,298.2
4859,3403,297.9
4828,3403,297.5
4477,3403,297.2
2720,3403,297.2
4587,3403,296.5
3179,3403,296.4
2915,3403,295.7
4248,3403,295.6
3140,3403,295.2
4894,3403,293.9
2757,3403,290.8
2888,3403,290.6
2200,3403,290.6
4267,3403,290.6
2387,3403,290.6
3504,3403,289.6
2266,3403,288.7
2786,3403,288.3
4809,3403,288.1
2252,3403,286.4
4458,3403,285.4
3047,3403,285.4
3006,3403,283.7
4305,3403,282.7
2836,3403,282.4
4622,3403,282.2
4425,3403,281.7
2587,3403,281.6
3734,3403,281.3
4367,3403,280.1
2833,3403,280.0
4309,3403,280.0
4529,3403,279.8
3533,3403,279.6
3424,3403,279.5
3294,3403,279.1
4397,3403,277.8
2364,3403,277.1
2163,3403,277.0
4824,3403,276.7
143,3403,276.2
4122,3403,275.4
4399,3403,274.5
3145,3403,274.3
3000,3403,274.2
4191,3403,273.7
2964,3403,272.8
1792,3403,272.6
4678,3403,272.5
2554,3403,271.9
4825,3403,271.6
4614,3403,271.5
3224,3403,271.1
4742,3403,271.1
4046,3403,271.1
4639,3403,270.9
4901,3403,270.6
3902,3403,269.8
2726,3403,269.7
4456,3403,269.6
4358,3403,269.0
3408,3403,268.9
2009,3403,267.7
961,3403,267.6
2156,3403,267.3
3768,3403,267.3
3257,3403,267.2
4531,3403,266.9
3997,3403,266.3
2787,3403,266.1
2777,3403,265.8
4595,3403,265.7
4599,3403,265.1
2149,3403,264.6
2773,3403,264.6
3612,3403,264.2
4819,3403,264.1
4674,3403,263.9
2486,3403,263.5
4170,3403,263.3
4666,3403,262.5
3264,3403,262.4
3555,3403,262.1
2693,3403,261.4
4625,3403,261.2
3709,3403,261.1
2951,3403,260.9
2793,3403,260.0
4523,3403,259.5
2881,3403,259.4
4372,3403,259.0
2446,3403,257.7
3113,3403,256.4
4513,3403,256.2
3957,3403,256.0
2161,3403,255.6
2242,3403,255.4
4720,3403,255.1
3831,3403,255.0
4187,3403,254.9
2982,3403,254.5
4475,3403,254.4
2761,3403,254.4
4186,3403,253.9
4289,3403,253.7
2625,3403,253.6
2869,3403,253.1
3158,3403,252.9
3881,3403,252.9
4982,3403,252.9
2257,3403,252.7
4787,3403,252.2
2798,3403,251.4
2315,3403,251.3
2938,3403,251.1
4465,3403,250.8
4329,3403,250.2
4899,3403,249.8
4313,3403,249.7
3636,3403,248.7
3088,3403,247.7
3823,3403,247.3
2746,3403,247.2
4637,3403,246.1
2303,3403,245.7
3060,3403,245.3
1923,3403,245.2
2780,3403,244.9
2641,3403,244.7
3097,3403,244.6
4755,3403,244.5
2974,3403,244.4
4388,3403,243.0
3601,3403,242.6
3473,3403,242.3
3341,3403,242.2
4880,3403,242.0
2061,3403,241.1
4801,3403,241.0
2902,3403,240.4
4387,3403,240.2
4424,3403,240.0
4390,3403,239.8
3099,3403,239.8
3178,3403,239.8
2932,3403,239.7
3064,3403,239.2
4725,3403,239.1
2851,3403,239.1
4057,3403,239.0
4276,3403,237.7
4219,3403,237.3
4282,3403,237.3
2227,3403,236.7
3566,3403,235.1
4635,3403,235.0
3588,3403,234.9
4184,3403,234.4
4734,3403,234.0
3103,3403,234.0
3488,3403,233.8
2218,3403,233.6
3885,3403,233.5
2137,3403,232.6
2924,3403,232.4
4376,3403,231.1
3155,3403,231.1
4946,3403,231.0
2684,3403,230.4
4339,3403,229.7
4431,3403,229.3
4288,3403,229.3
2374,3403,229.1
2393,3403,228.9
3800,3403,228.9
3132,3403,228.9
2091,3403,228.7
2225,3403,228.1
4788,3403,228.1
4572,3403,228.0
2677,3403,227.8
3558,3403,227.7
2708,3403,227.5
3040,3403,227.2
2380,3403,226.9
4540,3403,226.8
4700,3403,226.6
2284,3403,225.5
4814,3403,225.3
3329,3403,225.2
4525,3403,225.1
2550,3403,224.9
2407,3403,224.9
3545,3403,224.9
4434,3403,224.7
2949,3403,224.4
2594,3403,224.0
4706,3403,223.8
2166,3403,223.7
3194,3403,223.0
4640,3403,222.4
1058,3403,222.1
3754,3403,221.8
3078,3403,221.4
2155,3403,221.3
3562,3403,220.5
2430,3403,220.5
4644,3403,220.3
3136,3403,220.1
4690,3403,220.0
4756,3403,219.9
2687,3403,219.9
3833,3403,219.6
3319,3403,219.4
2919,3403,219.1
2978,3403,218.9
4900,3403,218.6
2652,3403,218.6
3463,3403,218.0
2702,3403,217.7
4782,3403,217.6
2756,3403,217.5
3604,3403,217.1
2379,3403,216.9
4560,3403,216.9
2302,3403,216.7
