TAZ,vmt_per_capita_by_taz
4648,60.1
4649,17.1
4650,7.3
4651,17.0
4652,18.3
4655,15.9
4657,18.6
4658,8.5
4659,18.3
4661,15.2
4662,14.4
4663,15.5
4664,14.8
4666,12.1
4667,9.1
4668,10.5
4669,16.6
4670,16.3
4672,17.5
4673,9.2
4674,14.3
4675,13.3
4677,14.9
4679,17.2
4680,17.4
4681,12.6
4682,9.4
4683,49.7
4684,13.9
4685,15.4
4686,9.3
4687,10.4
4688,16.5
4689,14.1
4690,15.0
4691,11.9
4693,16.5
4694,10.7
4695,15.9
4697,15.9
4698,15.0
4699,11.1
4700,10.0
4701,11.9
4702,12.8
4703,14.3
4704,17.1
4705,16.5
4709,63.7
4710,61.1
4711,9.9
4712,14.4
4713,16.5
4715,16.1
4716,11.1
4717,12.1
4718,10.7
4719,14.5
4720,15.4
4721,11.5
4722,9.8
4723,14.1
4725,15.3
4727,9.8
4728,15.5
4729,16.6
4730,10.2
4731,10.7
4732,12.1
4733,10.7
4734,15.4
4735,10.3
4736,10.5
4738,63.3
4739,16.5
4740,12.2
4741,11.2
4742,10.2
4743,9.7
4744,14.9
4746,11.4
4747,13.7
4748,14.8
4749,9.7
4750,9.9
4752,9.2
4753,15.7
4755,8.7
4757,13.1
4759,11.2
4761,17.4
4762,53.3
4763,53.3
4764,7.6
4765,9.0
4766,9.0
4767,19.8
4769,16.5
4770,14.6
4771,17.1
4772,13.8
4774,12.8
4775,15.9
4776,10.4
4777,13.2
4778,44.5
4779,10.5
4780,14.7
4781,11.4
4782,9.7
4785,10.2
4786,10.1
4787,10.7
4788,10.3
4789,10.6
4790,14.3
4791,11.5
4792,12.2
4793,12.9
4794,13.0
4796,33.4
4797,13.9
4799,8.2
4801,10.2
4806,10.3
4807,14.2
4808,8.7
4811,14.9
4814,13.8
4815,3.7
4816,14.4
4819,14.1
4821,13.6
4822,12.8
4823,16.1
4824,16.4
4825,16.5
4826,22.3
4827,13.4
4828,12.8
4829,14.3
4830,12.2
4831,58.2
4832,13.3
4833,11.7
4835,16.3
4836,11.5
4838,11.4
4839,11.8
4840,12.7
4841,14.2
4842,14.0
4843,11.8
4844,14.1
4845,14.2
4846,13.5
4847,13.6
4848,13.3
4849,13.4
4850,13.6
4851,13.6
4852,14.0
4854,15.6
4855,16.4
4856,19.2
4857,13.4
4858,11.2
4859,11.7
4860,13.6
4863,31.8
4864,17.2
4865,16.1
4866,13.7
4867,16.2
4869,14.3
4870,15.3
4871,14.7
4872,11.7
4873,14.2
4874,13.7
4876,15.9
4877,15.4
4878,13.8
4879,12.5
4880,12.4
4881,14.1
4882,13.3
4883,15.4
4884,15.3
4885,13.5
4886,13.5
4887,12.1
4888,12.2
4889,15.9
4890,20.6
4893,14.6
4894,15.9
4897,13.9
4898,13.3
4899,12.1
4900,15.4
4901,13.5
4906,16.9
4907,15.4
4908,16.2
4909,17.6
4910,21.6
4911,17.4
4912,15.4
4914,14.8
4915,14.4
4916,18.0
4918,50.7
4919,11.5
4925,13.6
4931,12.0
4932,12.1
4933,17.3
4934,11.6
4937,16.5
4938,16.8
4945,14.0
4946,13.0
4947,35.0
4949,27.7
4950,10.4
4953,27.2
4954,17.6
4955,14.1
4956,18.3
4957,16.6
4959,17.0
4960,11.5
4961,16.0
4967,12.7
4968,15.4
4969,15.2
4970,10.9
4971,22.1
4972,16.3
4973,15.4
4974,10.4
4975,17.4
4976,10.7
4978,15.1
4979,14.6
4980,19.2
4981,38.1
4982,17.6
4983,66.6
4986,9.0
4988,15.9
4990,12.3
4991,14.4
4992,10.5
4993,14.6
4994,13.8
4996,12.5
